CHARGE_TYPE_ID,CREATE_OPER_ID,CREATE_OPER_TIME,CURRENCY,EFFECTIVEMODE,EFFECTIVE_DATE,EXPIRY_DATE,LAST_OPER_ID,LAST_OPER_TIME,LOAD_DATA_TS,RANK_FLAG,RANK_ID,RATE_TYPE,STATUS,TAXEXEMPT4PAYEE,TAX_CODE_DESCRIPTION,TAX_CODE_ID,TAX_CODE_NAME,TAX_MODE,TAX_RATE,TAX_RATE_MODE,TAX_RATE_RULE_MODE,UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                <endrec>
"2001533","203000000000031306","2018-10-04 12:45:44.140000","TZS","1","2018-10-04 12:46:08.932000","2018-11-21 11:04:58.296000","203000000000014912","2018-11-21 11:04:58.297000","","0","79013","1","50","0","tax on principle fixed increase","20073","tax on principle fixed increase","1","1000","1","S","937535869"<endrec>
"2002233","203000000000036505","2018-10-09 07:23:54.521000","TZS","1","2018-10-09 07:27:54.118000","2018-11-21 11:50:34.061000","203000000000014912","2018-11-21 11:50:34.062000","","1","80004","0","50","0","Tax on Charge amount Tier Decrease","20462","Tax on Charge amount Tier Decrease","2","","1","S","937536737"<endrec>
"2002314","203000000000016349","2018-11-19 08:45:32.103000","TZS","1","2018-11-19 08:46:17.544000","2019-01-22 09:47:34.760000","203000000000016349","2019-01-22 09:47:34.770000","","0","81003","1","50","0","Tax on Principal Fixed Increase","20533","Tax on Principal Fixed Increase","1","0","1","S","937545728"<endrec>
"2002243","203000000000016349","2018-11-19 08:48:49.855000","TZS","1","2018-11-19 08:52:33.762000","2018-11-19 10:14:47.032000","203000000000016349","2018-11-19 10:14:47.033000","","0","0","1","50","0","Tax on Principle amount fixed Increase","20472","Tax on Principle amount fixed Increase","1","1000","1","S","937545729"<endrec>
"2002243","203000000000016349","2018-11-19 10:13:58.697000","TZS","1","2018-11-19 10:14:47.032000","2018-11-19 10:48:15.442000","203000000000016349","2018-11-19 10:48:15.444000","","0","81005","0","50","0","Tax on Principle amount fixed Increase","20472","Tax on Principle amount fixed Increase","1","10.00","1","S","937545737"<endrec>
"2002243","203000000000016349","2018-11-19 10:47:35.835000","TZS","1","2018-11-19 10:48:15.442000","2018-11-19 12:25:54.559000","203000000000016349","2018-11-19 12:25:54.560000","","1","81007","0","50","0","Tax on Principle amount fixed Increase","20472","Tax on Principle amount fixed Increase","1","10.00","1","S","937545739"<endrec>
"2002243","203000000000016349","2018-11-19 12:14:10.949000","TZS","1","2018-11-19 12:25:54.559000","2018-11-21 07:38:07.006000","203000000000014912","2018-11-21 07:38:07.007000","","0","0","0","50","0","Tax on Principle amount fixed Increase","20472","Tax on Principle amount fixed Increase","1","10.00","1","S","937545748"<endrec>
"2001534","203000000000014912","2018-11-21 06:44:07.845000","TZS","1","2018-11-21 06:44:29.970000","2099-12-31 23:59:59.000000","203000000000014912","2018-11-21 06:44:29.977000","","0","82004","1","30","0","tax on principle fixed decrease","20072","tax on principle fixed decrease","2","400","1","S","937547743"<endrec>
"2001536","203000000000014912","2018-11-21 07:10:00.632000","TZS","1","2018-11-21 07:10:11.163000","2099-12-31 23:59:59.000000","203000000000014912","2018-11-21 07:10:11.174000","","0","82005","0","30","0","tax on principle tier increase percent","20075","tax on principle tier increase percent","1","5.00","1","S","937547747"<endrec>
"2002243","203000000000014912","2018-11-21 07:37:51.554000","TZS","1","2018-11-21 07:38:07.006000","2019-08-20 11:52:23.794000","203000000000016349","2019-08-20 11:52:23.796000","","0","82006","1","50","0","Tax on Principle amount fixed Increase","20472","Tax on Principle amount fixed Increase","1","600","1","S","937547755"<endrec>
"2002244","203000000000014912","2018-11-21 10:34:14.408000","TZS","1","2018-11-21 10:34:23.013000","2018-11-21 10:40:08.624000","203000000000014912","2018-11-21 10:40:08.625000","","1","82007","0","50","0","Tax on Principle amount tier increase","20473","Tax on Principle amount tier increase","1","5.00","1","S","937547784"<endrec>
"2002244","203000000000014912","2018-11-21 10:39:52.913000","TZS","1","2018-11-21 10:40:08.624000","2099-12-31 23:59:59.000000","203000000000014912","2018-11-21 10:40:08.634000","","1","82008","0","30","0","Tax on Principle amount tier increase","20473","Tax on Principle amount tier increase","1","5.00","1","S","937547786"<endrec>
"2001533","203000000000014912","2018-11-21 11:04:49.817000","TZS","1","2018-11-21 11:04:58.296000","2019-03-01 10:46:50.798000","203000000000015423","2019-03-01 10:46:50.799000","","1","82010","1","50","0","tax on principle fixed increase","20073","tax on principle fixed increase","1","1000","1","S","937547788"<endrec>
"2002233","203000000000014912","2018-11-21 11:50:26.743000","TZS","1","2018-11-21 11:50:34.061000","2099-12-31 23:59:59.000000","203000000000014912","2018-11-21 11:50:34.068000","","1","82011","0","30","0","Tax on Charge amount Tier Decrease","20462","Tax on Charge amount Tier Decrease","2","","1","S","937547797"<endrec>
"2001540","203000000000026608","2018-12-19 07:13:30.460000","TZS","1","2018-12-19 07:13:40.881000","2019-01-21 09:58:10.024000","203000000000016349","2019-01-21 09:58:10.025000","","0","83002","1","50","0","tax on charge fixed decrease","20079","tax on charge fixed decrease","2","2000","1","S","937555749"<endrec>
"2001538","203000000000016349","2019-01-21 06:00:32.230000","TZS","1","2019-01-21 06:00:56.710000","2019-01-21 06:32:25.653000","203000000000016349","2019-01-21 06:32:25.653000","","0","0","0","50","0","tax on charge percent increase","20078","tax on charge percent increase","1","50.00","1","S","937568728"<endrec>
"2001538","203000000000016349","2019-01-21 06:32:03.845000","TZS","1","2019-01-21 06:32:25.653000","2019-01-21 06:39:35.934000","203000000000016349","2019-01-21 06:39:35.935000","","2","84005","0","50","0","tax on charge percent increase","20078","tax on charge percent increase","1","50.00","1","S","937568735"<endrec>
"2001538","203000000000016349","2019-01-21 06:39:11.080000","TZS","1","2019-01-21 06:39:35.934000","2019-01-21 06:53:18.009000","203000000000016349","2019-01-21 06:53:18.011000","","2","84006","0","50","0","tax on charge percent increase","20078","tax on charge percent increase","1","50.00","1","S","937568737"<endrec>
"2001538","203000000000016349","2019-01-21 06:49:25.008000","TZS","1","2019-01-21 06:53:18.009000","2099-12-31 23:59:59.000000","203000000000016349","2019-01-21 06:53:18.024000","","1","84008","0","30","0","tax on charge percent increase","20078","tax on charge percent increase","1","50.00","1","S","937568739"<endrec>
"2001540","203000000000016349","2019-01-21 09:57:41.551000","TZS","1","2019-01-21 09:58:10.024000","2019-01-21 10:07:47.216000","203000000000016349","2019-01-21 10:07:47.218000","","1","85003","1","50","0","tax on charge fixed decrease","20079","tax on charge fixed decrease","2","2000","1","S","937569725"<endrec>
"2001540","203000000000016349","2019-01-21 10:07:31.264000","TZS","1","2019-01-21 10:07:47.216000","2019-01-21 10:11:12.040000","203000000000016349","2019-01-21 10:11:12.041000","","2","85005","1","50","0","tax on charge fixed decrease","20079","tax on charge fixed decrease","2","2000","1","S","937569726"<endrec>
"2001540","203000000000016349","2019-01-21 10:10:43.055000","TZS","1","2019-01-21 10:11:12.040000","2019-01-21 12:50:37.563000","203000000000016349","2019-01-21 12:50:37.564000","","1","85007","1","50","0","tax on charge fixed decrease","20079","tax on charge fixed decrease","2","2000","1","S","937569727"<endrec>
"2001540","203000000000016349","2019-01-21 12:49:37.269000","TZS","1","2019-01-21 12:50:37.563000","2019-01-22 06:11:31.303000","203000000000016349","2019-01-22 06:11:31.305000","","0","0","0","50","0","tax on charge fixed decrease","20079","tax on charge fixed decrease","2","20.00","1","S","937569737"<endrec>
"2001540","203000000000016349","2019-01-22 06:11:07.914000","TZS","1","2019-01-22 06:11:31.303000","2019-01-22 06:37:34.787000","203000000000016349","2019-01-22 06:37:34.788000","","0","85010","1","50","0","tax on charge fixed decrease","20079","tax on charge fixed decrease","2","700","1","S","937569742"<endrec>
"2001540","203000000000016349","2019-01-22 06:36:16.094000","TZS","1","2019-01-22 06:37:34.787000","2019-01-22 06:48:00.945000","203000000000016349","2019-01-22 06:48:00.946000","","1","85013","1","50","0","tax on charge fixed decrease","20079","tax on charge fixed decrease","2","700","1","S","937569743"<endrec>
"2001540","203000000000016349","2019-01-22 06:47:31.487000","TZS","1","2019-01-22 06:48:00.945000","2019-03-01 08:00:28.103000","203000000000015423","2019-03-01 08:00:28.104000","","2","85015","1","50","0","tax on charge fixed decrease","20079","tax on charge fixed decrease","2","700","1","S","937569745"<endrec>
"2002314","203000000000016349","2019-01-22 09:47:16.490000","TZS","1","2019-01-22 09:47:34.760000","2099-12-31 23:59:59.000000","203000000000016349","2019-01-22 09:47:34.778000","","0","85016","1","30","0","Tax on Principal Fixed Increase","20533","Tax on Principal Fixed Increase","1","500","1","S","937569751"<endrec>
"2002388","203000000000016349","2019-02-01 09:05:37.667000","TZS","1","2019-02-01 09:06:50.474000","2099-12-31 23:59:59.000000","203000000000016349","2019-02-01 09:06:50.475000","","0","0","0","30","0","Tax On Increase Precentage Nimesha","20642","Tax On Increase Precentage Nimesha","1","10.00","1","S","937571726"<endrec>
"2002497","203000000000016349","2019-02-01 09:18:40.237000","TZS","1","2019-02-01 09:19:37.435000","2099-12-31 23:59:59.000000","203000000000016349","2019-02-01 09:19:37.436000","","0","0","0","30","0","Tax On Precentage decrease Nimesha","20643","Tax On Precentage decrease Nimesha","2","10.00","1","S","937571727"<endrec>
"2002138","203000000000016349","2019-02-05 05:44:45.512000","TZS","1","2019-02-05 05:45:47.935000","2099-12-31 23:59:59.000000","203000000000016349","2019-02-05 05:49:26.562000","","2","87003","0","60","0","Tax on decrese partial amount charge Nimesha","20644","Tax on decrese partial amount charge Nimesha","1","","1","S","937571728"<endrec>
"2001691","203000000000016349","2019-02-05 05:51:51.188000","TZS","1","2019-02-05 05:52:01.727000","2099-12-31 23:59:59.000000","203000000000016349","2019-02-05 05:52:01.728000","","2","87005","0","30","0","Tax on decrese partial amount charge Nimesha","20645","Tax on decrese partial amount charge Nimesha code","2","","1","S","937571729"<endrec>
"2002494","203000000000016349","2019-02-05 07:34:20.498000","TZS","1","2019-02-05 07:34:47.464000","2099-12-31 23:59:59.000000","203000000000016349","2019-02-05 07:35:32.498000","","0","0","1","60","0","Tax on Fixed decrease","20646","Tax on Fixed decrease","2","400","1","S","937571732"<endrec>
"2002163","203000000000016349","2019-02-05 07:56:21.862000","TZS","1","2019-02-05 07:56:42.997000","2099-12-31 23:59:59.000000","203000000000016349","2019-02-05 07:57:29.829000","","2","87006","0","60","0","Tax on increase Tier","20647","Tax on increase Tier","1","","1","S","937571733"<endrec>
"2002154","203000000000016349","2019-02-08 08:29:37.657000","TZS","1","2019-02-08 08:30:10.466000","2099-12-31 23:59:59.000000","203000000000016349","2019-02-08 08:30:10.467000","","2","87008","0","30","0","","20648","tax on increase partial amount","1","","1","S","937571758"<endrec>
"2001540","203000000000015423","2019-03-01 08:00:13.639000","TZS","1","2019-03-01 08:00:28.103000","2099-12-31 23:59:59.000000","203000000000015423","2019-03-01 08:00:28.114000","","0","0","1","30","0","tax on charge fixed decrease","20079","tax on charge fixed decrease","2","500","1","S","937583807"<endrec>
"2001533","203000000000015423","2019-03-01 10:46:39.423000","TZS","1","2019-03-01 10:46:50.798000","2099-12-31 23:59:59.000000","203000000000015423","2019-03-01 10:46:50.802000","","0","0","0","30","0","tax on principle fixed increase","20073","tax on principle fixed increase","1","10.00","1","S","937583811"<endrec>
"2001692","203000000000019116","2019-03-13 12:16:32.563000","TZS","1","2019-03-13 12:16:32.548000","2099-12-31 23:59:59.000000","203000000000019116","2019-03-13 12:16:32.563000","","0","","1","10","0","","20652","TaxCode123","1","1000","1","S","937585823"<endrec>
"2002058","203000000000036504","2019-05-06 09:43:51.875000","TZS","1","2019-09-10 06:52:03.567000","2099-12-31 23:59:59.000000","203000000000044008","2019-09-10 06:52:03.571000","","0","0","0","30","0","","20662","888888","1","5.00","1","S","937601782"<endrec>
"2002565","203000000000019116","2019-05-06 09:56:47.643000","TZS","1","2019-05-06 09:57:11.722000","2099-12-31 23:59:59.000000","203000000000019116","2019-05-06 09:57:11.723000","","0","0","0","30","0","","20663","AUTON2731","1","5.00","1","S","937601784"<endrec>
"2002567","203000000000019116","2019-05-06 10:14:07.336000","TZS","1","2019-05-06 10:14:32.458000","2099-12-31 23:59:59.000000","203000000000019116","2019-05-06 10:14:32.459000","","0","0","0","30","0","","20664","AUTON5198","2","5.00","1","S","937601787"<endrec>
"2002568","203000000000019116","2019-05-06 10:25:12.763000","TZS","1","2019-05-06 10:25:37.937000","2099-12-31 23:59:59.000000","203000000000019116","2019-05-06 10:25:37.938000","","0","0","0","30","0","","20665","AUTON4363","2","5.00","1","S","937601789"<endrec>
"2002574","203000000000019116","2019-05-06 12:21:24.256000","TZS","1","2019-05-06 12:21:44.190000","2099-12-31 23:59:59.000000","203000000000019116","2019-05-06 12:21:44.191000","","2","89002","0","30","0","","20666","TaxCodeIncreaseTire969","1","","1","S","937601797"<endrec>
"2002575","203000000000019116","2019-05-06 12:40:21.100000","TZS","1","2019-05-06 12:40:40.879000","2099-12-31 23:59:59.000000","203000000000019116","2019-05-06 12:40:40.879000","","2","89003","0","30","0","","20667","TaxCodeIncreaseTire161","2","","1","S","937601800"<endrec>
"2002582","203000000000019116","2019-05-06 13:57:45.139000","TZS","1","2019-05-06 13:58:05.578000","2099-12-31 23:59:59.000000","203000000000019116","2019-05-06 13:58:05.579000","","2","89004","0","30","0","","20668","TaxCodeIncreaseTire7743","1","","1","S","937601810"<endrec>
"2002583","203000000000019116","2019-05-06 16:17:57.652000","TZS","1","2019-05-06 16:18:23.134000","2099-12-31 23:59:59.000000","203000000000019116","2019-05-06 16:18:23.135000","","0","0","0","30","0","","20669","AUTON8662","1","5.00","1","S","937601814"<endrec>
"2002584","203000000000019116","2019-05-06 16:23:23.287000","TZS","1","2019-05-06 16:23:47.937000","2099-12-31 23:59:59.000000","203000000000019116","2019-05-06 16:23:47.938000","","0","0","0","30","0","","20670","AUTON3947","2","5.00","1","S","937601816"<endrec>
"2002585","203000000000019116","2019-05-06 16:29:00.859000","TZS","1","2019-05-06 16:29:20.377000","2099-12-31 23:59:59.000000","203000000000019116","2019-05-06 16:29:20.379000","","2","89005","0","30","0","","20671","TaxCodeIncreaseTire749","1","","1","S","937601818"<endrec>
"2002586","203000000000019116","2019-05-07 07:39:56.410000","TZS","1","2019-05-07 07:40:15.727000","2099-12-31 23:59:59.000000","203000000000019116","2019-05-07 07:40:15.728000","","2","89006","0","30","0","","20672","TaxCodeIncreaseTire534","1","","1","S","937601824"<endrec>
"2002587","203000000000019116","2019-05-07 07:57:42.855000","TZS","1","2019-05-07 07:58:02.195000","2099-12-31 23:59:59.000000","203000000000019116","2019-05-07 07:58:02.196000","","2","89007","0","30","0","","20673","TaxCodeIncreaseTire875","1","","1","S","937601826"<endrec>
"2002594","203000000000019116","2019-05-10 12:39:43.401000","TZS","1","2019-05-10 12:40:09.052000","2099-12-31 23:59:59.000000","203000000000019116","2019-05-10 12:40:36.614000","","0","0","0","60","0","","20682","AUTON844","2","5.00","1","S","937605764"<endrec>
"2001813","203000000000019116","2019-05-10 13:00:31.337000","TZS","1","2019-05-10 13:00:53.233000","2019-08-13 05:35:01.762000","203000000000019116","2019-08-13 05:35:01.764000","","0","90002","0","50","0","","20322","AUTON000","1","20.00","1","S","937605766"<endrec>
"2002606","203000000000042502","2019-07-04 11:50:30.693000","TZS","1","2019-07-04 11:51:07.902000","2099-12-31 23:59:59.000000","203000000000042502","2019-07-04 11:51:07.904000","","0","0","1","30","0","","20692","TaxCodeIncreaseTire6513","1","1200","1","S","937612827"<endrec>
"2002610","203000000000042502","2019-07-04 12:10:16.326000","TZS","1","2019-07-04 12:10:42.952000","2099-12-31 23:59:59.000000","203000000000042502","2019-07-04 12:10:42.953000","","0","0","1","30","0","","20693","TaxCodeIncreaseTire6857","1","1200","1","S","937612832"<endrec>
"2002611","203000000000042502","2019-07-04 12:18:37.199000","TZS","1","2019-07-04 12:18:57.749000","2099-12-31 23:59:59.000000","203000000000042502","2019-07-04 12:18:57.750000","","0","0","1","30","0","","20694","TaxCodeIncreaseTire4726","1","1200","1","S","937612834"<endrec>
"2002612","203000000000042502","2019-07-04 13:05:11.461000","TZS","1","2019-07-04 13:05:34.665000","2099-12-31 23:59:59.000000","203000000000042502","2019-07-04 13:05:34.666000","","0","0","1","30","0","","20695","TaxCodeIncreaseTire1346","1","1200","1","S","937612836"<endrec>
"2001930","203000000000043102","2019-07-17 08:19:59.713000","TZS","1","2019-07-17 08:20:41.624000","2099-12-31 23:59:59.000000","203000000000043102","2019-07-17 08:20:41.625000","","0","0","0","30","0","","20696","AUTON6296","2","10.00","1","S","937612902"<endrec>
"2002733","203000000000019116","2019-08-13 04:28:13.288000","TZS","1","2019-08-13 04:28:48.989000","2099-12-31 23:59:59.000000","203000000000019116","2019-08-13 04:28:48.990000","","0","0","0","30","0","","20812","AUTON5679","1","5.00","1","S","937619801"<endrec>
"2002734","203000000000019116","2019-08-13 04:34:37.571000","TZS","1","2019-08-13 04:35:08.158000","2099-12-31 23:59:59.000000","203000000000019116","2019-08-13 04:35:08.159000","","0","0","0","30","0","","20813","AUTON8712","2","5.00","1","S","937619803"<endrec>
"2002735","203000000000019116","2019-08-13 04:41:27.398000","TZS","1","2019-08-13 04:41:56.871000","2099-12-31 23:59:59.000000","203000000000019116","2019-08-13 04:41:56.872000","","2","103002","0","30","0","","20814","TaxCodeIncreaseTire829","1","","1","S","937619805"<endrec>
"2002736","203000000000019116","2019-08-13 04:48:16.612000","TZS","1","2019-08-13 04:48:42.550000","2099-12-31 23:59:59.000000","203000000000019116","2019-08-13 04:48:42.551000","","2","103003","0","30","0","","20815","TaxCodeIncreaseTire485","2","","1","S","937619807"<endrec>
"2002740","203000000000019116","2019-08-13 05:11:32.602000","TZS","1","2019-08-13 05:11:59.192000","2099-12-31 23:59:59.000000","203000000000019116","2019-08-13 05:11:59.193000","","2","103004","0","30","0","","20816","TaxCodeIncreaseTire9413","1","","1","S","937619813"<endrec>
"2002742","203000000000019116","2019-08-13 05:29:53.556000","TZS","1","2019-08-13 05:30:25.935000","2099-12-31 23:59:59.000000","203000000000019116","2019-08-13 05:31:04.887000","","0","0","0","60","0","","20817","AUTON841","2","5.00","1","S","937619817"<endrec>
"2001813","203000000000019116","2019-08-13 05:34:36.903000","TZS","1","2019-08-13 05:35:01.762000","2099-12-31 23:59:59.000000","203000000000019116","2019-08-13 05:35:01.779000","","0","103005","0","30","0","","20322","AUTON000","1","20.00","1","S","937619818"<endrec>
"2002745","203000000000042502","2019-08-16 15:21:28.405000","TZS","1","2019-08-16 15:21:28.404000","2099-12-31 23:59:59.000000","203000000000042502","2019-08-16 15:21:28.405000","","0","","1","10","0","","20818","TaxCodeIncreaseTire9688","1","1200","1","S","937619876"<endrec>
"2002243","203000000000016349","2019-08-20 11:51:57.567000","TZS","1","2019-08-20 11:52:23.794000","2099-12-31 23:59:59.000000","203000000000016349","2019-08-20 11:52:23.817000","","0","103006","0","30","0","Tax on Principle amount fixed Increase","20472","Tax on Principle amount fixed Increase","1","10","1","S","937619908"<endrec>
"2002089","203000000000044008","2019-09-10 06:44:08.707000","TZS","1","2019-09-10 06:46:30.572000","2099-12-31 23:59:59.000000","203000000000044008","2019-09-10 06:48:39.265000","","0","0","0","60","0","","21032","AUTOTEST14","1","5.00","1","S","937646765"<endrec>
"2001869","203000000000044008","2019-09-10 10:17:01.360000","TZS","1","2019-09-10 10:17:01.356000","2099-12-31 23:59:59.000000","203000000000044008","2019-09-10 10:17:01.360000","","0","","0","10","0","","21033","AUTOTEST31","1","5.00","1","S","937646771"<endrec>
"2002161","203000000000044008","2019-09-10 10:36:19.499000","TZS","1","2019-09-10 10:36:19.498000","2099-12-31 23:59:59.000000","203000000000044008","2019-09-10 10:36:19.499000","","0","","0","10","0","","21034","AUTOTEST909","1","5.00","1","S","937646772"<endrec>
"2001929","203000000000044008","2019-09-10 10:44:53.025000","TZS","1","2019-09-10 10:45:19.185000","2099-12-31 23:59:59.000000","203000000000044008","2019-09-10 10:45:47.081000","","0","0","0","60","0","","21035","AUTOTEST9099","1","5.00","1","S","937646773"<endrec>
