EXPRESSION_CODE,EXPRESSION_ID,EXPRESSION_MODE,EXPRESSION_TEXT,EXPRESSION_VERSION,SCENE_CODE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             <endrec>
"","10352","S","if((Credit.RegisteredDate >= todate(""19-08-2015 15:22:09"",""dd-MM-yyyy HH:mm:ss"")) && (Credit.RegisteredDate <= todate(""21-08-2015 15:22:23"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","10353","S","if((Action.ReasonType == 10000016)) return true; else return false;","0","Charge"<endrec>
"","10354","S","if((Transaction.Channel == ""1003"") && (Debit.MSISDN == ""40720011854"") && (Transaction.InitiatedTime >= todate(""21-10-2015 12:10:00"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","10355","S","if((Action.ReasonType == 10000016)) return true; else return false;","0","Charge"<endrec>
"","10356","S","if((Receiver.MSISDN == ""40720011095"") && (Initiator.Birthday == todate(""15-10-1990"", ""dd-MM-yyyy"")) && (Action.ReasonType == 10000016)) return true; else return false;","0","Charge"<endrec>
"","10357","S","if((Action.ReasonType == 10000016)) return true; else return false;","0","Charge"<endrec>
"","10358","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","10359","S","if((Action.ReasonType == 10000119) && (Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","10360","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","10361","S","if((Initiator.RegisteredDate > todate(""20-08-2015 07:00:00"",""dd-MM-yyyy HH:mm:ss"")) && (Action.ActionType == ""QueryBalance"")) return true; else return false;","0","Charge"<endrec>
"","10362","S","if((Receiver.MSISDN == ""40720011095"") && (Initiator.Birthday == todate(""15-10-1990"", ""dd-MM-yyyy"")) && (Action.ActionType == ""QueryBalance"") && (Action.InitiatedTime > todate(""23-10-2015 07:40:02"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","10363","S","if((Action.ReasonType == 10000016)) return true; else return false;","0","Charge"<endrec>
"","10364","S","if((Receiver.MSISDN == ""40720011095"") && (Initiator.Birthday == todate(""15-10-1990"", ""dd-MM-yyyy"")) && (Action.InitiatedTime > todate(""23-10-2015 07:40:02"",""dd-MM-yyyy HH:mm:ss"")) && (Transaction.TransactionType == 20020)) return true; else return false;","0","Charge"<endrec>
"","10365","S","if((Action.ReasonType == 10000016)) return true; else return false;","0","Charge"<endrec>
"","10366","S","if((Receiver.MSISDN == ""40720011095"") && (Initiator.Birthday == todate(""03-08-1990"", ""dd-MM-yyyy"")) && (Action.InitiatedTime > todate(""23-10-2015 07:40:02"",""dd-MM-yyyy HH:mm:ss"")) && (Transaction.TransactionType == 20020)) return true; else return false;","0","Charge"<endrec>
"","10367","S","if((Action.ReasonType == 10000016)) return true; else return false;","0","Charge"<endrec>
"","10368","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","10369","S","if((Credit.IdentityType == 1000) && (Transaction.Amount > 200)) return true; else return false;","0","Charge"<endrec>
"","10370","S","if((Action.InitiatedTime > todate(""23-10-2015 08:23:02"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","10371","S","if((Transaction.TransactionType == 20020)) return true; else return false;","0","Charge"<endrec>
"","10372","S","if((Receiver.MSISDN == ""40720011095"") && (Initiator.Birthday == todate(""03-08-1990"", ""dd-MM-yyyy"")) && (Action.ReasonType == 10000110)) return true; else return false;","0","Charge"<endrec>
"","10373","S","if((Transaction.TransactionType == 20020)) return true; else return false;","0","Charge"<endrec>
"","10374","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","10375","S","if((Transaction.Channel == ""1003"") && (Credit.MSISDN == ""40720011854"")) return true; else return false;","0","Charge"<endrec>
"","10376","S","if((Action.ReasonType == 10000097)) return true; else return false;","0","Charge"<endrec>
"","10377","S","if((Transaction.TransactionType == 20020)) return true; else return false;","0","Charge"<endrec>
"","10378","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","10379","S","if((Credit.TrustLevel == 3) && (Transaction.Service == ""Send Money"")) return true; else return false;","0","Charge"<endrec>
"","10380","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","10381","S","if((Credit.Birthday == todate(""03-08-1990"", ""dd-MM-yyyy"")) && (Transaction.Currency == ""TZS"")) return true; else return false;","0","Charge"<endrec>
"","10382","S","if((Transaction.TransactionType == 20020) && (Initiator.Birthday == todate(""03-08-1990"", ""dd-MM-yyyy"")) && (Receiver.MSISDN == ""40720011095"")) return true; else return false;","0","Charge"<endrec>
"","10383","S","if((Transaction.TransactionType == 20020)) return true; else return false;","0","Charge"<endrec>
"","10384","S","if((Transaction.TransactionType == 20020)) return true; else return false;","0","Charge"<endrec>
"","10385","S","if((Transaction.TransactionType == 20020)) return true; else return false;","0","Charge"<endrec>
"","10386","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","10387","S","if((Credit.City == ""a"") && (Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","10388","S","if((Transaction.TransactionType == 20020) && (Initiator.Birthday == todate(""03-08-1990"", ""dd-MM-yyyy""))) return true; else return false;","0","Charge"<endrec>
"","10389","S","if((Transaction.TransactionType == 20020)) return true; else return false;","0","Charge"<endrec>
"","10390","S","if((Transaction.TransactionType == 20020) && (Receiver.MSISDN == ""40720011095"")) return true; else return false;","0","Charge"<endrec>
"","10391","S","if((Transaction.TransactionType == 20020)) return true; else return false;","0","Charge"<endrec>
"","10392","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","10393","S","if((Transaction.ReasonType == 10000097) && (Credit.MSISDN == ""40720011854"") && (Debit.MSISDN == ""40720011095"")) return true; else return false;","0","Charge"<endrec>
"","10394","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","10395","S","if((Transaction.ReasonType == 10000110) && (Credit.MSISDN == ""40720011854"") && (Debit.MSISDN == ""40720011095"")) return true; else return false;","0","Charge"<endrec>
"","10396","S","if((Initiator.IdentityType == 1000) && (Receiver.TrustLevel >= 4)) return true; else return false;","0","Charge"<endrec>
"","10397","S","if((Transaction.TransactionType == 20020)) return true; else return false;","0","Charge"<endrec>
"","10398","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","10399","S","if((Credit.ActiveDate >= todate(""05-08-2015 08:06:32"",""dd-MM-yyyy HH:mm:ss"")) && (Transaction.TransactionType == 20020)) return true; else return false;","0","Charge"<endrec>
"","104","C","return ""20""+BankStatement.ValueDate;","0","BankStatement"<endrec>
"","10400","S","if((Initiator.IdentityType == 1000) && (Receiver.TrustLevel == 4)) return true; else return false;","0","Charge"<endrec>
"","10401","S","if((Transaction.TransactionType == 20020)) return true; else return false;","0","Charge"<endrec>
"","10402","S","if((Initiator.IdentityType == 1000) && (Receiver.TrustLevel == 4)) return true; else return false;","0","Charge"<endrec>
"","10403","S","if((Transaction.TransactionType == 20020)) return true; else return false;","0","Charge"<endrec>
"","10404","S","if((Initiator.IdentityType == 1000) && (Receiver.TrustLevel == 4)) return true; else return false;","0","Charge"<endrec>
"","10405","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","10406","S","if((Action.ReasonType == 10000325) && (Receiver.MSISDN == ""40720011095"") && (Initiator.Birthday == todate(""06-08-1992"", ""dd-MM-yyyy""))) return true; else return false;","0","Charge"<endrec>
"","10407","S","if((Initiator.IdentityType == 1000) && (Receiver.TrustLevel == 4)) return true; else return false;","0","Charge"<endrec>
"","10408","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","10410","S","if((Action.ReasonType == 10000325) && (Receiver.MSISDN == ""40720011095"") && (Initiator.Birthday == todate(""06-08-1992"", ""dd-MM-yyyy""))) return true; else return false;","0","Charge"<endrec>
"","10411","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","10412","S","if((Initiator.Birthday == todate(""15-10-1990"", ""dd-MM-yyyy"")) && (Action.ActionType == ""QueryBalance"") && (Action.InitiatedTime > todate(""23-10-2015 12:19:00"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","10413","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","10414","S","if((Action.ReasonType == 10000016) && (Transaction.Currency == ""TZS"")) return true; else return false;","0","Charge"<endrec>
"","10415","S","if((Initiator.Birthday == todate(""01-01-1970"", ""dd-MM-yyyy"")) && (Transaction.TransactionType == 20020) && (Receiver.MSISDN == ""40720011095"")) return true; else return false;","0","Charge"<endrec>
"","10416","S","if((Credit.City == ""pune"")) return true; else return false;","0","Charge"<endrec>
"","10417","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","10418","S","if((Action.InitiatedTime > todate(""23-10-2015 03:00:00"",""dd-MM-yyyy HH:mm:ss"")) && (Action.ReasonType == 10000016)) return true; else return false;","0","Charge"<endrec>
"","10419","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","10420","S","if((Action.InitiatedTime > todate(""23-10-2015 03:00:00"",""dd-MM-yyyy HH:mm:ss"")) && (Action.ReasonType == 10000016)) return true; else return false;","0","Charge"<endrec>
"","10422","S","if((Transaction.Amount == 149.00) && (Transaction.ReasonType == 10000119)) return true; else return false;","0","Charge"<endrec>
"","10423","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","10424","S","if((Action.InitiatedTime > todate(""23-10-2015 03:00:00"",""dd-MM-yyyy HH:mm:ss"")) && (Action.ReasonType == 10000016)) return true; else return false;","0","Charge"<endrec>
"","10425","S","if((Transaction.Amount >= 100.00) && (Transaction.ReasonType == 10000119) && (Transaction.Amount <= 3000)) return true; else return false;","0","Charge"<endrec>
"","10426","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","10427","S","if((Action.InitiatedTime > todate(""23-10-2015 03:00:00"",""dd-MM-yyyy HH:mm:ss"")) && (Action.ReasonType == 10000016)) return true; else return false;","0","Charge"<endrec>
"","10428","S","if((Transaction.Amount >= 10000) && (Transaction.ReasonType == 10000119) && (Transaction.Amount <= 300000)) return true; else return false;","0","Charge"<endrec>
"","10429","S","if((Transaction.Channel == ""1005"") && (Transaction.Amount == 101)) return true; else return false;","0","Charge"<endrec>
"","10430","S","if((Action.InitiatedTime > todate(""23-10-2015 03:00:00"",""dd-MM-yyyy HH:mm:ss"")) && (Action.ReasonType == 10000016)) return true; else return false;","0","Charge"<endrec>
"","10431","S","if((Transaction.Amount >= 10000) && (Transaction.ReasonType == 10000119) && (Transaction.Amount <= 300000)) return true; else return false;","0","Charge"<endrec>
"","10432","C","if((Transaction.Channel == ""1005"") && (Transaction.Amount == 101) && (Credit.IdentityId == 202000000000022024))
    return true;
else
    return false;","0","Charge"<endrec>
"","10433","S","if((Action.InitiatedTime > todate(""23-10-2015 03:00:00"",""dd-MM-yyyy HH:mm:ss"")) && (Action.ReasonType == 10000016)) return true; else return false;","0","Charge"<endrec>
"","10434","S","if((Transaction.Amount >= 10000) && (Transaction.ReasonType == 10000119) && (Transaction.Amount <= 300000)) return true; else return false;","0","Charge"<endrec>
"","10435","C","if((Transaction.Channel == ""1005"") && (Transaction.Amount == 101) && (Credit.IdentityId == 202000000000022024))
    return true;
else
    return false;","0","Charge"<endrec>
"","10436","S","if((Transaction.Amount > 501) && (Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","10437","S","if((Transaction.Amount >= 10000) && (Transaction.ReasonType == 10000119) && (Transaction.Amount <= 300000)) return true; else return false;","0","Charge"<endrec>
"","10438","C","if((Transaction.Channel == ""1005"") && (Transaction.Amount == 101) && (Credit.IdentityId == 202000000000022024))
    return true;
else
    return false;","0","Charge"<endrec>
"","10439","S","if((Transaction.Amount > 501) && (Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","10440","C","if((Transaction.Channel == ""1005"") && (Transaction.Amount == 101) && (Credit.IdentityId == 202000000000022024))
    return true;
else
    return false;","0","Charge"<endrec>
"","10441","S","if((Transaction.Amount > 501) && (Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","10442","S","if((Credit.City == ""pune"")) return true; else return false;","0","Charge"<endrec>
"","10443","S","if((Initiator.IdentityType == 1000) && (Receiver.TrustLevel == 4)) return true; else return false;","0","Charge"<endrec>
