DESCRIPTION,DISPATCHER,NAME,SEGMENTS,TEMPLATE_ID,TEMPLATE_TYPE,TYPE_UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           <endrec>
"CCHDOBNotRegCustomer","1","Standard","","110000000000084721","1","30015441"<endrec>
"CCHDOBOtherError","1","Standard","","110000000000084722","1","30015442"<endrec>
"CCHDOBPhoneNoMismatch","1","Standard","","110000000000084723","1","30015443"<endrec>
"CCHIdentificationCustomerTimeOut","1","Standard","","110000000000084724","1","30110863"<endrec>
"CCHIdentificationOperatorTimeOut","1","Standard","","110000000000084725","1","30110864"<endrec>
"CCHIdentifyAssistantAgentRoleFail","1","Standard","","110000000000084726","1","30015444"<endrec>
"CCHIdentifyAssistantCCHAccountRoleFail","1","Standard","","110000000000084727","1","30015445"<endrec>
"CCHIdentifyAssistantCCHReplyOk","1","Standard","","110000000000084728","1","30010125"<endrec>
"CCHIdentifyAssistantInvalidAssistantId","1","Standard","","110000000000084729","1","30015446"<endrec>
"CCHIdentifyAssistantOtherError","1","Standard","","110000000000084730","1","30015448"<endrec>
"CCHIdentifyAssistantTillNotExist","1","Standard","","110000000000084731","1","30015449"<endrec>
"CCHIdentifyCustCCHReplyOk","1","Standard","","110000000000084732","1","30010124"<endrec>
"CCHIdentifyCustCCHRoleFail","1","Standard","","110000000000084733","1","30015450"<endrec>
"CCHIdentifyCustCustomerRoleFail","1","Standard","","110000000000084734","1","30015451"<endrec>
"CCHIdentifyCustNotRegCustomer","1","Standard","","110000000000084735","1","30015452"<endrec>
"CCHIdentifyCustOtherError","1","Standard","","110000000000084736","1","30015453"<endrec>
"CCHIdentifyCustReplyOk","1","Standard","","110000000000084737","1","30015248"<endrec>
"CCHTxnReversalCCHAccountRoleFail","1","Standard","","110000000000084738","1","30015455"<endrec>
"CCHTxnReversalCCHReplyOk","1","Standard","","110000000000084739","1","30015249"<endrec>
"CCHTxnReversalCustAccountRoleFail","1","Standard","","110000000000084740","1","30015457"<endrec>
"CCHTxnReversalCustReplyOk","1","Standard","","110000000000084741","1","30015250"<endrec>
"CCHTxnReversalInvalidAmount","1","Standard","","110000000000084742","1","30015458"<endrec>
"CCHTxnReversalMutliTxns","1","Standard","","110000000000084743","1","30015459"<endrec>
"CCHTxnReversalNoTxnId","1","Standard","","110000000000084744","1","30015461"<endrec>
"CCHTxnReversalNotRegCustomer","1","Standard","","110000000000084745","1","30015460"<endrec>
"CCHTxnReversalOtherError","1","Standard","","110000000000084746","1","30015562"<endrec>
"CCHTxnReversalRecipientAccountRoleFail","1","Standard","","110000000000084747","1","30015469"<endrec>
"","1","Standard","","110000000000084748","1","40705"<endrec>
"","1","Standard","","110000000000084749","1","40703"<endrec>
"","1","Standard","","110000000000084750","1","40702"<endrec>
"","1","Standard","","110000000000084751","1","40704"<endrec>
"CNSSendMoneyRegwithCNSOpen","1","Standard","","110000000000084752","1","30104823"<endrec>
"CanNotTransferSameIdentity","1","Standard","","110000000000084753","1","30081530"<endrec>
"","1","Standard","","110000000000084754","1","20722"<endrec>
"","1","Standard","","110000000000084755","1","20723"<endrec>
"","1","Standard","","110000000000084756","1","20725"<endrec>
"","1","Standard","","110000000000084757","1","20726"<endrec>
"this is a Standard","1","Standard","","110000000000084758","1","10100031"<endrec>
"this is a Standard","1","Standard","","110000000000084759","1","10100032"<endrec>
"this is a Standard","1","Standard","","110000000000084760","1","10300025"<endrec>
"CertificateError","1","Standard","","110000000000084761","1","30055302"<endrec>
"this is a Standard","1","Standard","","110000000000084762","1","10200012"<endrec>
"this is a Standard","1","Standard","","110000000000084763","1","10100012"<endrec>
"this is a Standard","1","Standard","","110000000000084764","1","10200008"<endrec>
"this is a Standard","1","Standard","","110000000000084765","1","10200034"<endrec>
"this is a Standard","1","Standard","","110000000000084766","1","10200023"<endrec>
"this is a Standard","1","Standard","","110000000000084767","1","10200077"<endrec>
"this is a Standard","1","Standard","","110000000000084768","1","10200015"<endrec>
"this is a Standard","1","Standard","","110000000000084769","1","10100010"<endrec>
"this is a Standard","1","Standard","","110000000000084770","1","10200016"<endrec>
"this is a Standard","1","Standard","","110000000000084771","1","10200044"<endrec>
"this is a Standard","1","Standard","","110000000000084772","1","30109844"<endrec>
"this is a Standard","1","Standard","","110000000000084773","1","10200036"<endrec>
"ChangePinAuthorizeFail","1","Standard","","110000000000084777","1","30059351"<endrec>
"ChangePinLengthMoreThanMaxAllow","1","Standard","","110000000000084778","1","30082554"<endrec>
"ChangeSecretWordAuthorizeFail","1","Standard","","110000000000084779","1","30059352"<endrec>
"ChangeSecretWordLengthMoreThanMaxAllow","1","Standard","","110000000000084780","1","30082553"<endrec>
"this is a Standard","1","Standard","","110000000000084781","1","10200058"<endrec>
"this is a Standard","1","Standard","","110000000000084782","1","10200019"<endrec>
"this is a Standard","1","Standard","","110000000000084783","1","10200057"<endrec>
"this is a Standard","1","Standard","","110000000000084784","1","10200059"<endrec>
"this is a Standard","1","Standard","","110000000000084785","1","10200060"<endrec>
"CloseOperatorOrganizationNotExist_BO","1","Standard","","110000000000084786","1","30066381"<endrec>
"this is a Standard","1","Standard","","110000000000084787","1","10300048"<endrec>
"this is a Standard","1","Standard","","110000000000084788","1","10300049"<endrec>
"this is a Standard","1","Standard","","110000000000084789","1","10300050"<endrec>
"this is a Standard","1","Standard","","110000000000084790","1","10200002"<endrec>
"this is a Standard","1","Standard","","110000000000084791","1","10100036"<endrec>
"this is a Standard","1","Standard","","110000000000084792","1","10200001"<endrec>
"this is a Standard","1","Standard","","110000000000084793","1","10300012"<endrec>
"this is a Standard","1","Standard","","110000000000084794","1","10300007"<endrec>
"this is a Standard","1","Standard","","110000000000084795","1","10300008"<endrec>
"this is a Standard","1","Standard","","110000000000084796","1","10300005"<endrec>
"this is a Standard","1","Standard","","110000000000084797","1","10300013"<endrec>
"this is a Standard","1","Standard","","110000000000084798","1","10300010"<endrec>
"this is a Standard","1","Standard","","110000000000084799","1","10300009"<endrec>
"this is a Standard","1","Standard","","110000000000084800","1","10300014"<endrec>
"this is a Standard","1","Standard","","110000000000084801","1","10300011"<endrec>
"this is a Standard","1","Standard","","110000000000084802","1","10300006"<endrec>
"this is a Standard","1","Standard","","110000000000084803","1","10300015"<endrec>
"CreditPartyAccountFailed","1","Standard","","110000000000084804","1","30015470"<endrec>
"CreditPartyIdentifyFailed","1","Standard","","110000000000084805","1","30015471"<endrec>
"this is a Standard","1","Standard","","110000000000084806","1","10200118"<endrec>
"CustAirtimeMoreThanMaxDailyErr","1","Standard","","110000000000084807","1","30078488"<endrec>
"CustAirtimeMoreThanMaxErr","1","Standard","","110000000000084808","1","30078495"<endrec>
"CustMaximumBalanceErr","1","Standard","","110000000000084809","1","30055283"<endrec>
"CustMaximumDailyCreditErr","1","Standard","","110000000000084810","1","30055285"<endrec>
"CustMaximumDailyDebitErr","1","Standard","","110000000000084811","1","30055284"<endrec>
"this is a Standard","1","Standard","","110000000000084812","1","10200107"<endrec>
"this is a Standard","1","Standard","","110000000000084813","1","40469"<endrec>
"this is a Standard","1","Standard","","110000000000084814","1","10200017"<endrec>
"this is a Standard","1","Standard","","110000000000084815","1","10100007"<endrec>
"this is a Standard","1","Standard","","110000000000084816","1","10100008"<endrec>
"this is a Standard","1","Standard","","110000000000084819","1","10200109"<endrec>
"this is a Standard","1","Standard","","110000000000084820","1","10300027"<endrec>
"this is a Standard","1","Standard","","110000000000084821","1","10100047"<endrec>
"this is a Standard","1","Standard","","110000000000084822","1","10200099"<endrec>
"CustomerBuyBundlesCancelled","1","Standard","","110000000000084823","1","30093619"<endrec>
"CustomerBuyBundlesExpired","1","Standard","","110000000000084824","1","30093620"<endrec>
"CustomerBuyBundlesReplyOk","1","Standard","","110000000000084825","1","30085567"<endrec>
"CustomerDOBErr","1","Standard","","110000000000084826","1","30086606"<endrec>
"this is a Standard","1","Standard","","110000000000084828","1","10200105"<endrec>
"this is a Standard","1","Standard","","110000000000084829","1","10200110"<endrec>
"DebitPartyAccountFailed","1","Standard","","110000000000084830","1","30015472"<endrec>
"TransactionInvalidIdentiesErr","1","Standard","","110000000000084832","1","30118019"<endrec>
"this is a Standard","1","Standard","","110000000000084833","1","30118028"<endrec>
"this is a Standard","1","Standard","","110000000000084834","1","30118029"<endrec>
"this is a Standard","1","Standard","","110000000000084836","1","30118036"<endrec>
"CCHCustUnlockPINIncorrectDOB","1","Standard","","110000000000084837","1","30015432"<endrec>
"CustWithdrawAtmBalanceErr","1","Standard","","110000000000084838","1","30118037"<endrec>
"this is a Standard","1","Standard","","110000000000084843","1","10100046"<endrec>
"ATMApplyVoucher","1","Standard","","110000000000085591","1","30118993"<endrec>
"","1","Standard","","110000000000085592","1","30118994"<endrec>
"CCHCustNewPINInCorrectDOB","1","Standard","","110000000000085593","1","30118995"<endrec>
"BuyAirtimePhoneNumberErr","1","Standard","","110000000000085595","1","30118998"<endrec>
"this is a Standard","1","Standard","","110000000000085597","1","30119026"<endrec>
"","1","Standard","","110000000000086638","1","30120066"<endrec>
"this is a Standard","1","Standard","","110000000000086639","1","30118035"<endrec>
"this is a Standard","1","Standard","","110000000000086644","1","10100019"<endrec>
"this is a Standard","1","Standard","","110000000000086645","1","10600052"<endrec>
"this is a Standard","1","Standard","","110000000000086646","1","10600051"<endrec>
"this is a Standard","1","Standard","","110000000000086647","1","10100020"<endrec>
"DuplicateTransactionErr","1","Standard","","110000000000086648","1","30081531"<endrec>
"DuplicateTranErr","1","Standard","","110000000000086649","1","30057327"<endrec>
"this is a Standard","1","Standard","","110000000000086650","1","10200053"<endrec>
"","1","Standard","","110000000000086651","1","40167"<endrec>
"DividendTxnReversalNotify","1","Standard","","110000000000086652","1","30009062"<endrec>
"this is a Standard","1","Standard","","110000000000086653","1","10200040"<endrec>
"this is a Standard","1","Standard","","110000000000086654","1","10200049"<endrec>
"DepositToUnregisteredCustomerFailure","1","Standard","","110000000000086655","1","30105864"<endrec>
"DepositToMSISDNUnreg","1","Standard","","110000000000086656","1","30015477"<endrec>
"DepositTillStatusInvalidErr","1","Standard","","110000000000086657","1","30015476"<endrec>
"DepositReplyOk","1","Standard","","110000000000086658","1","30054253"<endrec>
"DepositReplyFailSelf","1","Standard","","110000000000086659","1","30015381"<endrec>
"DepositRecipientNotify","1","Standard","","110000000000086660","1","30055292"<endrec>
"DepositOtherErr","1","Standard","","110000000000086661","1","30015379"<endrec>
"DepositMaximumDailyTransferErr","1","Standard","","110000000000086662","1","30015400"<endrec>
"DepositMaximumBalanceErr","1","Standard","","110000000000086663","1","30015399"<endrec>
"DepositInsufficientFunds","1","Standard","","110000000000086664","1","30015398"<endrec>
"DepositDateOfBirthMissingErr","1","Standard","","110000000000086665","1","30015475"<endrec>
"DepositCreditPartyResolveErr","1","Standard","","110000000000086666","1","30015474"<endrec>
"DepositCreditAccountInvalidErr","1","Standard","","110000000000086667","1","30015473"<endrec>
"this is a Standard","1","Standard","","110000000000086668","1","10300037"<endrec>
"this is a Standard","1","Standard","","110000000000086669","1","10100039"<endrec>
"this is a Standard","1","Standard","","110000000000086670","1","10600033"<endrec>
"Insufficient Funds at CBA M-PESA Accounts to fulfill the transaction request","1","Standard","","110000000000086671","1","30099713"<endrec>
"this is a Standard","1","Standard","","110000000000086672","1","40658"<endrec>
"","1","Standard","","110000000000086673","1","40689"<endrec>
"","1","Standard","","110000000000086674","1","40674"<endrec>
"","1","Standard","","110000000000086675","1","40673"<endrec>
"","1","Standard","","110000000000086676","1","40671"<endrec>
"","1","Standard","","110000000000086677","1","40672"<endrec>
"FSI Loan FI Failed For Credit","1","Standard","","110000000000086678","1","40664"<endrec>
"FSI Loan FI Transaction Declined","1","Standard","","110000000000086679","1","40691"<endrec>
"FSI Loan Success For Credit","1","Standard","","110000000000086680","1","40662"<endrec>
"FSI Loan System Failed For Credit","1","Standard","","110000000000087599","1","40663"<endrec>
"FSI Loan System Transaction Declined","1","Standard","","110000000000087600","1","40690"<endrec>
"FSI Payout Success For Crebit","1","Standard","","110000000000087601","1","40687"<endrec>
"FSI Repay FI Transaction Declined","1","Standard","","110000000000087602","1","40692"<endrec>
"FSI Repay Loan FI Failed For Dedit","1","Standard","","110000000000087603","1","40669"<endrec>
"FSI Repay Loan Failled For Dedit","1","Standard","","110000000000087604","1","40668"<endrec>
"","1","Standard","","110000000000087605","1","40666"<endrec>
