DATA_DICT_KEY,DATA_DICT_VALUE,DISPLAY_ORDER,IS_EDITABLE,LOAD_DATA_TS,NAME,STATUS                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        <endrec>
"CPS.ACCOUNT.STATUS","1004","3","N","","Suspended","1"<endrec>
"CPS.ACCOUNT.STATUS","1005","4","N","","Frozen","1"<endrec>
"CPS.ACCOUNT.STATUS","1006","5","N","","Closed","1"<endrec>
"CPS.ACCOUNT.STATUS","1007","6","N","","Dormant","1"<endrec>
"CPS.ACCOUNTING.MODEL.TYPE","0","1","N","","Aggregator","1"<endrec>
"CPS.ACCOUNTING.MODEL.TYPE","1","2","N","","Centrally Owned","1"<endrec>
"CPS.ACCOUNTING.MODEL.TYPE1","0","1","N","","Same Hierarchy","1"<endrec>
"CPS.ACCOUNTING.MODEL.TYPE1","1","2","N","","Different Hierarchy","1"<endrec>
"CPS.ACCOUNTING.UNITTYPE","1001","1","N","","E-money","1"<endrec>
"CPS.ACCOUNTING.UNITTYPE","1002","2","N","","Airtime","1"<endrec>
"CPS.ACCOUNTING.UNITTYPE","1003","3","N","","Loyalty points","1"<endrec>
"CPS.ACCOUNTING.USD","000","1","N","","USD","1"<endrec>
"CPS.ACTION.LOG.STATUS","0","1","N","","Success","1"<endrec>
"CPS.ACTION.LOG.STATUS","1","2","N","","Initiated","1"<endrec>
"CPS.ACTION.LOG.STATUS","2","3","N","","Processing","1"<endrec>
"CPS.ACTION.LOG.STATUS","3","4","N","","Failed","1"<endrec>
"CPS.ACTION.LOG.STATUS","5","5","N","","Pending Authorization","1"<endrec>
"CPS.ACTION.LOG.STATUS","6","6","N","","Pending Intervention","1"<endrec>
"CPS.ACTION.TRANSTYPE","100014","1","N","","Change PIN","1"<endrec>
"CPS.ACTION.TRANSTYPE","100015","2","N","","Query Balance","1"<endrec>
"CPS.ADMIN.ACCESS.ACCESSTYPE","both","3","N","","Both","1"<endrec>
"CPS.ADMIN.ACCESS.ACCESSTYPE","in","1","N","","In","1"<endrec>
"CPS.ADMIN.ACCESS.ACCESSTYPE","out","2","N","","Out","1"<endrec>
"CPS.ADMIN.ACCESS.CHANNELTYPE","1003","1","N","","USSD","1"<endrec>
"CPS.ADMIN.ACCESSCHANNEL.STATUS","0","1","N","","Close","1"<endrec>
"CPS.ADMIN.ACCESSCHANNEL.STATUS","1","2","N","","Open","1"<endrec>
"CPS.ADMIN.ACCOUNT.UNIT","1001","1","N","","Currency","1"<endrec>
"CPS.ADMIN.ACCOUNT.UNIT","1002","2","N","","Time","1"<endrec>
"CPS.ADMIN.ACCOUNT.UNIT","1003","3","N","","Point","1"<endrec>
"CPS.ADMIN.ACCOUNTTYPE.ACCOUNTANCY","1001","1","N","","Internal value","1"<endrec>
"CPS.ADMIN.ACCOUNTTYPE.ACCOUNTANCY","1003","2","N","","Control","1"<endrec>
"CPS.ADMIN.ACCOUNTTYPE.ACCOUNTUNIT","1001","1","N","","E-money","1"<endrec>
"CPS.ADMIN.ACCOUNTTYPE.ACCOUNTUNIT","1002","2","N","","Airtime","1"<endrec>
"CPS.ADMIN.ACCOUNTTYPE.ACCOUNTUNIT","1003","3","N","","Loyalty Point","1"<endrec>
"CPS.ADMIN.ACCOUNTTYPE.APPLIEDTO","1000","2","N","","Customer","1"<endrec>
"CPS.ADMIN.ACCOUNTTYPE.APPLIEDTO","5000","3","N","","Organization","1"<endrec>
"CPS.ADMIN.ACCOUNTTYPE.APPLIEDTO","7000","4","N","","Group","1"<endrec>
"CPS.ADMIN.ACCOUNTTYPE.APPLIEDTO","8000","1","N","","SP","1"<endrec>
"CPS.ADMIN.ACCOUNTTYPE.CATEGORY","1001","1","N","","Received","1"<endrec>
"CPS.ADMIN.ACCOUNTTYPE.CATEGORY","1002","2","N","","Payable","1"<endrec>
"CPS.ADMIN.ACCOUNTTYPE.CATEGORY","1003","3","N","","Float","1"<endrec>
"CPS.ADMIN.ACCOUNTTYPE.CATEGORYCONTROL","1004","1","N","","Control","1"<endrec>
"CPS.ADMIN.ACCOUNTTYPE.NEGATIVE","false","2","N","","No","1"<endrec>
"CPS.ADMIN.ACCOUNTTYPE.NEGATIVE","true","1","N","","Yes","1"<endrec>
"CPS.ADMIN.ACCOUNTTYPE.REALTIMEUPDATE","false","2","N","","No","1"<endrec>
"CPS.ADMIN.ACCOUNTTYPE.REALTIMEUPDATE","true","1","N","","Yes","1"<endrec>
"CPS.ADMIN.ACCOUNTTYPE.SHARABLE","0","2","N","","No","1"<endrec>
"CPS.ADMIN.ACCOUNTTYPE.SHARABLE","1","1","N","","Yes","1"<endrec>
"CPS.ADMIN.ACCOUNTTYPE.SHAREABLE","0","2","N","","No","1"<endrec>
"CPS.ADMIN.ACCOUNTTYPE.SHAREABLE","1","1","N","","Yes","1"<endrec>
"CPS.ADMIN.ACCUM.TXN.CREDIT.FILTER.TYPE","21","1","N","","Include","1"<endrec>
"CPS.ADMIN.ACCUM.TXN.CREDIT.FILTER.TYPE","22","2","N","","Exclude","1"<endrec>
"CPS.ADMIN.ACCUM.TXN.DEBIT.FILTER.TYPE","11","1","N","","Include","1"<endrec>
"CPS.ADMIN.ACCUM.TXN.DEBIT.FILTER.TYPE","12","2","N","","Exclude","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.CYCLE","0","1","N","","One-off","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.CYCLE","1","2","N","","Daily","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.CYCLE","2","3","N","","Weekly","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.CYCLE","3","4","N","","Monthly","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.CYCLE","4","5","N","","Quarterly","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.CYCLE","5","6","N","","Half a year","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.CYCLE","6","7","N","","Yearly","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.FILTER.TYPE","01","1","N","","Include","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.FILTER.TYPE","02","2","N","","Exclude","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.SELECT","-1","1","N","","All","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.SELECT","0","2","N","","None","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.SELECT","1","3","N","","Specify","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.SUBJECT","11","1","N","","Debit/Credit Party","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.SUBJECT","12","2","N","","Debit/Credit Account","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.SUBJECT","13","3","N","","Initiator","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.SUBJECT","14","4","N","","Requester","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.SUBJECT","21","5","N","","Initiator","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.SUBJECT","22","6","N","","Receiver","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.SUBJECT","23","7","N","","Receiver's Inviter","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.SUBJECT","24","8","N","","Initiator's Inviter","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.TYPE","1","1","N","","Total Principal Amount of Transactions","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.TYPE","2","2","N","","Total Count of Transactions","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.TYPE","3","3","N","","Total Count of Actions","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.VALUE.TYPE","1","1","N","","Amount","1"<endrec>
"CPS.ADMIN.ACCUMULATOR.VALUE.TYPE","2","2","N","","Count","1"<endrec>
"CPS.ADMIN.PROTOCOL.ADDRTON","ABBREVIATED","7","N","","Abbreviated","1"<endrec>
"CPS.ADMIN.PROTOCOL.ADDRTON","ALPHANUMERIC","6","N","","Alphanumeric","1"<endrec>
"CPS.ADMIN.PROTOCOL.ADDRTON","INTERNATIONAL","2","N","","International","1"<endrec>
"CPS.ADMIN.PROTOCOL.ADDRTON","NATIONAL","3","N","","National","1"<endrec>
"CPS.ADMIN.PROTOCOL.ADDRTON","NETWORK_SPECIFIC","4","N","","Network Specific","1"<endrec>
"CPS.ADMIN.PROTOCOL.ADDRTON","SUBSCRIBER_NUMBER","5","N","","Subscriber Number","1"<endrec>
"CPS.ADMIN.PROTOCOL.ADDRTON","UNKNOWN","1","N","","Unknown","1"<endrec>
"CPS.ADMIN.PROTOCOL.NPI","0","7","N","","Private","1"<endrec>
"CPS.ADMIN.PROTOCOL.NPI","DATA","3","N","","Data","1"<endrec>
"CPS.ADMIN.PROTOCOL.NPI","ERMES","8","N","","Ermes","1"<endrec>
"CPS.ADMIN.PROTOCOL.NPI","INTERNET","9","N","","Internet","1"<endrec>
"CPS.ADMIN.PROTOCOL.NPI","ISDN","2","N","","ISDN","1"<endrec>
"CPS.ADMIN.PROTOCOL.NPI","LAND_MOBILE","5","N","","Land Mobile","1"<endrec>
"CPS.ADMIN.PROTOCOL.NPI","NATIONAL","6","N","","National","1"<endrec>
"CPS.ADMIN.PROTOCOL.NPI","TELEX","4","N","","Telex","1"<endrec>
"CPS.ADMIN.PROTOCOL.NPI","UNKNOWN","1","N","","Unknown","1"<endrec>
"CPS.ADMIN.PROTOCOL.NPI","WAP","10","N","","WAP","1"<endrec>
"CPS.ADPT.ALIAS","1","1","Y","","API.GOA.SOAP","1"<endrec>
"CPS.ADPT.ALIAS","10","10","Y","","IMT.HTTPXML.WU","1"<endrec>
"CPS.ADPT.ALIAS","11","11","Y","","API.SSP.HTTP","1"<endrec>
"CPS.ADPT.ALIAS","12","12","Y","","USSD.COMMAND.RCOMM","1"<endrec>
"CPS.ADPT.ALIAS","13","13","Y","","SMS.HTTP.TELKOMSEL","1"<endrec>
"CPS.ADPT.ALIAS","14","14","Y","","STK.SMPPv34.ROM","1"<endrec>
"CPS.ADPT.ALIAS","15","15","Y","","USSD.HTTP.TELKOMSEL","1"<endrec>
"CPS.ADPT.ALIAS","16","16","Y","","USSD.PUSH.SOAP","1"<endrec>
"CPS.ADPT.ALIAS","17","17","Y","","STK.SMPPv34.VDF","1"<endrec>
"CPS.ADPT.ALIAS","18","18","Y","","API.SOAP.GENERIC","1"<endrec>
"CPS.ADPT.ALIAS","19","19","Y","","IMT.SOAP.BICS","1"<endrec>
"CPS.ADPT.ALIAS","2","2","Y","","USSD.SDP.SOAP","1"<endrec>
"CPS.ADPT.ALIAS","20","20","Y","","IMT.SIMU.SOAP.BICS","1"<endrec>
"CPS.ADPT.ALIAS","21","21","Y","","API.HTTPJSON","1"<endrec>
"CPS.ADPT.ALIAS","22","22","Y","","API.SOAP.SCHEMATIC","1"<endrec>
"CPS.ADPT.ALIAS","23","23","Y","","API.ISO8583.TELKOMSEL","1"<endrec>
"CPS.ADPT.ALIAS","24","24","Y","","USSD.PUSH.HTTPXML.TELKOMSEL","1"<endrec>
"CPS.ADPT.ALIAS","25","25","N","","API.HTTPREST","1"<endrec>
"CPS.ADPT.ALIAS","26","26","Y","","API.HTTPNFC.TESL","1"<endrec>
"CPS.ADPT.ALIAS","27","27","Y","","API.DSF.Fabric","1"<endrec>
"CPS.ADPT.ALIAS","28","28","N","","USSD.PUSH.SOAP.TZ","1"<endrec>
"CPS.ADPT.ALIAS","3","3","Y","","USSD.COMMAND.SMPPv34.Huawei","1"<endrec>
"CPS.ADPT.ALIAS","4","4","Y","","USSD.Command.SMPPv34.EVC","1"<endrec>
"CPS.ADPT.ALIAS","5","5","Y","","SMS.SMPPv34.EVC","1"<endrec>
"CPS.ADPT.ALIAS","6","6","Y","","USSD.MENU.SMPPv34.Huawei","1"<endrec>
"CPS.ADPT.ALIAS","7","7","Y","","API.FSI.SOAP","1"<endrec>
"CPS.ADPT.ALIAS","8","8","Y","","API.FSI.SOAP.BINDBANK","1"<endrec>
"CPS.ADPT.ALIAS","9","9","Y","","USSD.MENU.HTTP","1"<endrec>
"CPS.AG.ISO8583.FIELDS","100","100","N","","100-RecveingInstitutionId","1"<endrec>
"CPS.AG.ISO8583.FIELDS","102","102","N","","102-Account Identification 1","1"<endrec>
"CPS.AG.ISO8583.FIELDS","103","103","N","","103-Account Identification 2","1"<endrec>
"CPS.AG.ISO8583.FIELDS","105","172","N","","105-Balance data","1"<endrec>
"CPS.AG.ISO8583.FIELDS","105_1","150","N","","105_1-Leger Balance","1"<endrec>
"CPS.AG.ISO8583.FIELDS","105_2","151","N","","105_2-Avail Balance","1"<endrec>
"CPS.AG.ISO8583.FIELDS","105_3","152","N","","105_3-Balance currency account","1"<endrec>
"CPS.AG.ISO8583.FIELDS","106_1","164","N","","106_1-Currency Account To","1"<endrec>
"CPS.AG.ISO8583.FIELDS","106_2","165","N","","106_2-Currency Origin","1"<endrec>
"CPS.AG.ISO8583.FIELDS","106_3","166","N","","106_3-Amount Account To","1"<endrec>
"CPS.AG.ISO8583.FIELDS","106_4","167","N","","106_4-Amount Origin","1"<endrec>
"CPS.AG.ISO8583.FIELDS","106_5","168","N","","106_5-Exchange Rate Account","1"<endrec>
"CPS.AG.ISO8583.FIELDS","106_6","169","N","","106_6-Exchange Rate Account To","1"<endrec>
"CPS.AG.ISO8583.FIELDS","108","173","N","","108-Regional Listing Data","1"<endrec>
"CPS.AG.ISO8583.FIELDS","11","11","N","","11-System Trace Audit Number","1"<endrec>
"CPS.AG.ISO8583.FIELDS","12","12","N","","12-Local Transaction Time","1"<endrec>
"CPS.AG.ISO8583.FIELDS","121","174","N","","121-Additional POS Data","1"<endrec>
"CPS.AG.ISO8583.FIELDS","121_1","153","N","","121_1-Transaction category","1"<endrec>
"CPS.AG.ISO8583.FIELDS","121_2","154","N","","121_2-Draft Capture","1"<endrec>
"CPS.AG.ISO8583.FIELDS","121_3","155","N","","121_3-CVV2","1"<endrec>
"CPS.AG.ISO8583.FIELDS","121_4","156","N","","121_4-Clerk","1"<endrec>
"CPS.AG.ISO8583.FIELDS","121_5","157","N","","121_5-Invoice Number","1"<endrec>
"CPS.AG.ISO8583.FIELDS","121_6","158","N","","121_6-POS Batch and Shift Data","1"<endrec>
"CPS.AG.ISO8583.FIELDS","123","123","N","","123-New Pin","1"<endrec>
"CPS.AG.ISO8583.FIELDS","125","125","N","","125-Transfer Indicator","1"<endrec>
"CPS.AG.ISO8583.FIELDS","127","127","N","","127-Destination Institution Identification Code","1"<endrec>
"CPS.AG.ISO8583.FIELDS","127_9","128","N","","127_9-Transaction ID","1"<endrec>
"CPS.AG.ISO8583.FIELDS","128","128","N","","128-Message Authentication Code Field","1"<endrec>
"CPS.AG.ISO8583.FIELDS","13","13","N","","13-Local Transaction Date","1"<endrec>
"CPS.AG.ISO8583.FIELDS","14","14","N","","14-Expiration Date","1"<endrec>
"CPS.AG.ISO8583.FIELDS","15","15","N","","15-Settlement Date","1"<endrec>
"CPS.AG.ISO8583.FIELDS","17","17","N","","17-Capture Date","1"<endrec>
"CPS.AG.ISO8583.FIELDS","18","18","N","","18-Merchant's Type","1"<endrec>
"CPS.AG.ISO8583.FIELDS","19","170","N","","19-Acquiring Institution Country Code","1"<endrec>
"CPS.AG.ISO8583.FIELDS","2","2","N","","2-Primary Account Number","1"<endrec>
"CPS.AG.ISO8583.FIELDS","22","22","N","","22-Point Of Service Entry Mode","1"<endrec>
"CPS.AG.ISO8583.FIELDS","23","171","N","","23-MBR","1"<endrec>
"CPS.AG.ISO8583.FIELDS","24","24","N","","24-Network International Identifier","1"<endrec>
"CPS.AG.ISO8583.FIELDS","25","25","N","","25-Point Of Service Condition Code","1"<endrec>
"CPS.AG.ISO8583.FIELDS","27","27","N","","27-Auth ID Response Length","1"<endrec>
"CPS.AG.ISO8583.FIELDS","28","28","N","","28-Transaction Charge","1"<endrec>
"CPS.AG.ISO8583.FIELDS","3","3","N","","3-Processing Code","1"<endrec>
"CPS.AG.ISO8583.FIELDS","32","32","N","","32-Acquiring Institution Identification Code","1"<endrec>
"CPS.AG.ISO8583.FIELDS","33","33","N","","33-Forwarding Institution Identification","1"<endrec>
"CPS.AG.ISO8583.FIELDS","35","35","N","","35-Track2Data","1"<endrec>
"CPS.AG.ISO8583.FIELDS","36","36","N","","36-Track3Data","1"<endrec>
"CPS.AG.ISO8583.FIELDS","37","37","N","","37-Retrieval Reference Number","1"<endrec>
"CPS.AG.ISO8583.FIELDS","38","38","N","","38-Auth Identification Response","1"<endrec>
"CPS.AG.ISO8583.FIELDS","39","39","N","","39-Response Code","1"<endrec>
"CPS.AG.ISO8583.FIELDS","3_1","132","N","","3_1-Transaction code","1"<endrec>
"CPS.AG.ISO8583.FIELDS","3_2","133","N","","3_2-From account type","1"<endrec>
"CPS.AG.ISO8583.FIELDS","3_3","134","N","","3_3-To account type","1"<endrec>
"CPS.AG.ISO8583.FIELDS","4","4","N","","4-Transaction Amount","1"<endrec>
"CPS.AG.ISO8583.FIELDS","41","41","N","","41-Card Acceptor Terminal Identification","1"<endrec>
"CPS.AG.ISO8583.FIELDS","42","42","N","","42-Card Acceptor Identification Code","1"<endrec>
"CPS.AG.ISO8583.FIELDS","43","43","N","","43-Card Acceptor Name Location","1"<endrec>
"CPS.AG.ISO8583.FIELDS","43_1","135","N","","43_1-Terminal owner","1"<endrec>
"CPS.AG.ISO8583.FIELDS","43_10","144","N","","43_10-Terminal PS name","1"<endrec>
"CPS.AG.ISO8583.FIELDS","43_11","145","N","","43_11-Terminal fin name","1"<endrec>
"CPS.AG.ISO8583.FIELDS","43_12","146","N","","43_12-Terminal retailer name","1"<endrec>
"CPS.AG.ISO8583.FIELDS","43_13","147","N","","43_13-Terminal county","1"<endrec>
"CPS.AG.ISO8583.FIELDS","43_14","148","N","","43_14-Terminal zip code","1"<endrec>
"CPS.AG.ISO8583.FIELDS","43_15","149","N","","43_15-Terminal time offset","1"<endrec>
"CPS.AG.ISO8583.FIELDS","43_2","136","N","","43_2-Terminal city","1"<endrec>
"CPS.AG.ISO8583.FIELDS","43_3","137","N","","43_3-Terminal state","1"<endrec>
"CPS.AG.ISO8583.FIELDS","43_4","138","N","","43_4-Terminal country","1"<endrec>
"CPS.AG.ISO8583.FIELDS","43_5","139","N","","43_5-Terminal address","1"<endrec>
"CPS.AG.ISO8583.FIELDS","43_6","140","N","","43_6-Terminal branch","1"<endrec>
"CPS.AG.ISO8583.FIELDS","43_7","141","N","","43_7-Terminal region","1"<endrec>
"CPS.AG.ISO8583.FIELDS","43_8","142","N","","43_8-Terminal class","1"<endrec>
"CPS.AG.ISO8583.FIELDS","43_9","143","N","","43_9-Terminal date","1"<endrec>
"CPS.AG.ISO8583.FIELDS","44","44","N","","44-Additional Response Data","1"<endrec>
"CPS.AG.ISO8583.FIELDS","44_1","160","N","","44_1-Result PIN","1"<endrec>
"CPS.AG.ISO8583.FIELDS","44_2","161","N","","44_2-Result CVV","1"<endrec>
"CPS.AG.ISO8583.FIELDS","48","48","N","","48-Additional Data","1"<endrec>
"CPS.AG.ISO8583.FIELDS","49","49","N","","49-Transaction Currency Code","1"<endrec>
"CPS.AG.ISO8583.FIELDS","50","50","N","","50-Settlement Currency Code","1"<endrec>
"CPS.AG.ISO8583.FIELDS","51","175","N","","51-Cardholder Billing Currency Code","1"<endrec>
"CPS.AG.ISO8583.FIELDS","52","52","N","","52-Personal Identification Number Data","1"<endrec>
"CPS.AG.ISO8583.FIELDS","53","53","N","","53-SECURITYRELATEDCONTROLInformation","1"<endrec>
"CPS.AG.ISO8583.FIELDS","54","54","N","","54-Additional Amounts","1"<endrec>
"CPS.AG.ISO8583.FIELDS","6","159","N","","6-Cardholder Billing Amount","1"<endrec>
"CPS.AG.ISO8583.FIELDS","60","60","N","","60-Private Data 1","1"<endrec>
"CPS.AG.ISO8583.FIELDS","61","61","N","","61-Private Data 2","1"<endrec>
"CPS.AG.ISO8583.FIELDS","61_1","162","N","","61_1-Authorization FI Name","1"<endrec>
"CPS.AG.ISO8583.FIELDS","61_2","163","N","","61_2-Authorization PS Name","1"<endrec>
"CPS.AG.ISO8583.FIELDS","63","63","N","","63-Institution Code","1"<endrec>
"CPS.AG.ISO8583.FIELDS","64","64","N","","64-Message Authentication Code Field","1"<endrec>
"CPS.AG.ISO8583.FIELDS","7","7","N","","7-Transaction Date and Time","1"<endrec>
"CPS.AG.ISO8583.FIELDS","70","70","N","","70-System Management In Form Ation Code","1"<endrec>
"CPS.AG.ISO8583.FIELDS","74","74","N","","74-Number Of Credits","1"<endrec>
"CPS.AG.ISO8583.FIELDS","75","75","N","","75-Reversal Number Of Credits","1"<endrec>
"CPS.AG.ISO8583.FIELDS","76","76","N","","76-Number Of Debits","1"<endrec>
"CPS.AG.ISO8583.FIELDS","77","77","N","","77-Reversal Number Of Debits","1"<endrec>
"CPS.AG.ISO8583.FIELDS","78","78","N","","78-Number Of Transfer","1"<endrec>
"CPS.AG.ISO8583.FIELDS","79","79","N","","79-Reversal Number Of Transfer","1"<endrec>
"CPS.AG.ISO8583.FIELDS","80","80","N","","80-Number Of Inquirs","1"<endrec>
"CPS.AG.ISO8583.FIELDS","81","81","N","","81-Authorization Number","1"<endrec>
"CPS.AG.ISO8583.FIELDS","83","83","N","","83-Credits, Transcation Feeamount","1"<endrec>
"CPS.AG.ISO8583.FIELDS","85","85","N","","85-Transcation Fee Amount Debits","1"<endrec>
"CPS.AG.ISO8583.FIELDS","86","86","N","","86-Amount Of Credits","1"<endrec>
"CPS.AG.ISO8583.FIELDS","87","87","N","","87-Reversal Amount Of Credits","1"<endrec>
"CPS.AG.ISO8583.FIELDS","88","88","N","","88-Amount Of Debits","1"<endrec>
"CPS.AG.ISO8583.FIELDS","89","89","N","","89-Reversal Amount Of Debits","1"<endrec>
"CPS.AG.ISO8583.FIELDS","90","90","N","","90-Original Data Elements","1"<endrec>
"CPS.AG.ISO8583.FIELDS","91","91","N","","91-File Update Code","1"<endrec>
"CPS.AG.ISO8583.FIELDS","94","94","N","","94-Service Indicator","1"<endrec>
"CPS.AG.ISO8583.FIELDS","95","95","N","","95-Replacement Amounts","1"<endrec>
"CPS.AG.ISO8583.FIELDS","97","97","N","","97-Amount Of Net Settlement","1"<endrec>
"CPS.AG.ISO8583.FIELDS","99","99","N","","99-SettlementInstitutionId","1"<endrec>
"CPS.AG.ISO8583.FIELDS","H_1","129","N","","H1","1"<endrec>
"CPS.AG.ISO8583.FIELDS","H_2","130","N","","H2","1"<endrec>
"CPS.AG.ISO8583.FIELDS","H_3","131","N","","H3","1"<endrec>
"CPS.AG.OUTBOUND.MESSAGE.PROTOCOL","01","1","N","","SOAP","1"<endrec>
"CPS.AG.OUTBOUND.MESSAGE.PROTOCOL","02","2","N","","HTML+XML","1"<endrec>
"CPS.AG.OUTBOUND.MESSAGE.PROTOCOL","03","3","N","","ISO8583","1"<endrec>
"CPS.AG.OUTBOUND.MESSAGE.PROTOCOL","04","4","N","","HTTP POST FORM","1"<endrec>
"CPS.AG.OUTBOUND.MESSAGE.PROTOCOL","05","5","N","","PDP Open API","1"<endrec>
"CPS.AG.OUTBOUND.ORGANIZATION.TYPE","1","1","N","","Normal Organization","1"<endrec>
"CPS.AG.OUTBOUND.ORGANIZATION.TYPE","2","2","N","","Bank","1"<endrec>
"CPS.AG.OUTBOUND.ORGANIZATION.TYPE","3","3","N","","Third Party System","1"<endrec>
"CPS.ALLOW.CONFIRM.TWO.PARTY","1","1","N","","Initiator","1"<endrec>
"CPS.ALLOW.CONFIRM.TWO.PARTY","2","2","N","","Receiver","1"<endrec>
"CPS.ALLOW.CONFIRM.TWO.PARTY","3","3","N","","Credit","1"<endrec>
"CPS.ALLOW.CONFIRM.TWO.PARTY","4","4","N","","Debit","1"<endrec>
"CPS.ALLOW.CONFIRM.TWO.PARTY","5","5","N","","Requester","1"<endrec>
"CPS.ALLOW.CONFIRM.TWO.PARTY","6","6","N","","Others","1"<endrec>
"CPS.AMLDATA.EXTRACTIONMODE","01","1","N","","Special Schedule","1"<endrec>
"CPS.AMLDATA.EXTRACTIONMODE","02","2","N","","Normal Schedule","1"<endrec>
"CPS.AMLDATA.EXTRACTIONMODE","03","3","N","","Manual","1"<endrec>
"CPS.AMLDATA.MONTH","1","1","N","","Jan.","1"<endrec>
"CPS.AMLDATA.MONTH","10","10","N","","Oct.","1"<endrec>
"CPS.AMLDATA.MONTH","11","11","N","","Nov.","1"<endrec>
"CPS.AMLDATA.MONTH","12","12","N","","Dec.","1"<endrec>
"CPS.AMLDATA.MONTH","2","2","N","","Feb.","1"<endrec>
"CPS.AMLDATA.MONTH","3","3","N","","Mar.","1"<endrec>
"CPS.AMLDATA.MONTH","4","4","N","","Apr.","1"<endrec>
"CPS.AMLDATA.MONTH","5","5","N","","May.","1"<endrec>
"CPS.AMLDATA.MONTH","6","6","N","","Jun.","1"<endrec>
"CPS.AMLDATA.MONTH","7","7","N","","Jul.","1"<endrec>
"CPS.AMLDATA.MONTH","8","8","N","","Aug.","1"<endrec>
"CPS.AMLDATA.MONTH","9","9","N","","Sep.","1"<endrec>
"CPS.AMLDATA.PERIODTYPE","01","1","N","","Year","1"<endrec>
"CPS.AMLDATA.PERIODTYPE","02","2","N","","Month","1"<endrec>
"CPS.AMLDATA.PERIODTYPE","03","3","N","","Week","1"<endrec>
"CPS.AMLDATA.PERIODTYPE","04","4","N","","Day","1"<endrec>
"CPS.AMLDATA.PERIODTYPE","05","5","N","","Hour","1"<endrec>
"CPS.AMLDATA.SCHEDULETYPE","01","1","N","","Yearly","1"<endrec>
"CPS.AMLDATA.SCHEDULETYPE","02","2","N","","Monthly","1"<endrec>
"CPS.AMLDATA.SCHEDULETYPE","03","3","N","","Weekly","1"<endrec>
"CPS.AMLDATA.SCHEDULETYPE","04","4","N","","Daily","1"<endrec>
"CPS.AMLDATA.TASKMODE","01","1","N","","Full","1"<endrec>
"CPS.AMLDATA.TASKMODE","02","2","N","","Incremental","1"<endrec>
"CPS.AMLDATA.TASKPROCESSSTATUS","1","1","N","","Active","1"<endrec>
"CPS.AMLDATA.TASKPROCESSSTATUS","10","10","N","","Expired","1"<endrec>
"CPS.AMLDATA.TASKPROCESSSTATUS","2","2","N","","Succeeded","1"<endrec>
"CPS.AMLDATA.TASKPROCESSSTATUS","3","3","N","","Failed","1"<endrec>
"CPS.AMLDATA.TASKPROCESSSTATUS","4","4","N","","Suspended","1"<endrec>
"CPS.AMLDATA.TASKPROCESSSTATUS","5","5","N","","Canceled","1"<endrec>
"CPS.AMLDATA.TASKPROCESSSTATUS","6","6","N","","Pending Active","1"<endrec>
"CPS.AMLDATA.TASKPROCESSSTATUS","7","7","N","","Suspending","1"<endrec>
"CPS.AMLDATA.TASKPROCESSSTATUS","8","8","N","","Failing","1"<endrec>
"CPS.AMLDATA.TASKPROCESSSTATUS","9","9","N","","Aborted","1"<endrec>
"CPS.AMLDATA.TASKTYPE","CPS.AMLDATA.TASKTYPE.CUSTOMER.ACCOUNTSTATUSCHANGE","3","N","","Customer Account Status Change","1"<endrec>
