CONVERTOR_ID,DATA_FORMAT,DATA_TYPE,GETTING_STRING,GETTING_TYPE,PARA_ID,SOURCE_PARA_CODE,VALUE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           <endrec>
"","","","<getting source=""Result.ResultParameters.BundleList.Bundle"" datatype=""List""><item name=""IdentityBundleId"" source=""IdentityBundleId""/><item name=""BundleName"" source=""BundleName""/><item name=""BundleType"" source=""BundleType""/><item name=""BundleProvider"" source=""BundleProvider""/><item name=""EffectiveDate"" source=""EffectiveDate""/><item name=""ExpirationDate"" source=""ExpirationDate""/></getting>","LIST_GETTING","235980","",""<endrec>
"","","String","","VALUE_GETTING","238068","","$REF.REQ.TARGET:Parameters.@KVLIST@Parameter.ConsumerOrgShortCode"<endrec>
"","","String","","SOURCE_GETTING","238256","Result.ResultParameters.UMC_SessionID",""<endrec>
"","","String","","SOURCE_GETTING","238257","Result.ResultParameters.ResultCode",""<endrec>
"","","String","","SOURCE_GETTING","238258","Result.ResultParameters.ResultMsg",""<endrec>
"","","String","","SOURCE_GETTING","238259","Result.ResultParameters.ResultParameters",""<endrec>
"","","String","","SOURCE_GETTING","238263","Result.ResultParameters.UMC_SessionID",""<endrec>
"","","String","","SOURCE_GETTING","238264","Result.ResultParameters.ResultCode",""<endrec>
"","","String","","SOURCE_GETTING","238265","Result.ResultParameters.ResultMsg",""<endrec>
"","","String","","SOURCE_GETTING","238266","Result.ResultParameters.ResultParameters",""<endrec>
"","","","<getting source=""Result.ResultParameters.BundleElementList.BundleElement"" datatype=""List""><item name=""IdentityBundleId"" source=""IdentityBundleId""/><item name=""ElementType"" source=""ElementType""/><item name=""ElementIdentifier"" source=""ElementIdentifier""/><item name=""UNIT"" source=""UNIT""/><item name=""Volume"" source=""Volume""/><item name=""Value"" source=""Value""/><item name=""MaxValue"" source=""MaxValue""/></getting>","LIST_GETTING","238297","",""<endrec>
"","","String","","SOURCE_GETTING","238861","ConsumerOrgShortCode",""<endrec>
"","","String","","SOURCE_GETTING","238862","ConsumerOrgShortCode",""<endrec>
"","","String","","SOURCE_GETTING","238864","ConsumerOrgShortCode",""<endrec>
"","","String","","SOURCE_GETTING","238865","ConsumerOrgShortCode",""<endrec>
"","","String","","SOURCE_GETTING","238866","ConsumerOrgShortCode",""<endrec>
"","","String","","SOURCE_GETTING","238867","ConsumerOrgShortCode",""<endrec>
"","","String","","SOURCE_GETTING","238868","ConsumerOrgShortCode",""<endrec>
"","","String","","SOURCE_GETTING","238869","ConsumerOrgShortCode",""<endrec>
"","","String","","VALUE_GETTING","238872","","$REF.REQ.TARGET:Parameters.@KVLIST@Parameter.ConsumerOrgShortCode"<endrec>
"","","String","","SOURCE_GETTING","239043","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","239049","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","239055","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","<getting source=""Result.ResultParameters.IdentitySavingPlanList.IdentitySavingPlan"" datatype=""List""><item name=""AccountTypeID"" source=""AccountTypeID""/><item name=""AccountNo"" source=""AccountNo""/><item name=""PlanCode"" source=""PlanCode""/><item name=""PlanName"" source=""PlanName""/><item name=""SubscribeOrderID"" source=""SubscribeOrderID""/><item name=""SubscribeTime"" source=""SubscribeTime""/></getting>","LIST_GETTING","239057","",""<endrec>
"","","String","","SOURCE_GETTING","239261","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","239267","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","239271","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","239275","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","239279","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","239283","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","239398","ReceiverIdentifier",""<endrec>
"","","String","","SOURCE_GETTING","239399","Receiver_PersonalDetails_FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239400","Receiver_PersonalDetails_LastName",""<endrec>
"","","String","","SOURCE_GETTING","239401","Receiver_PersonalDetails_DateofBirth",""<endrec>
"","","String","","SOURCE_GETTING","239402","Receiver_ContactDetails_PreferredNotificationLanguage",""<endrec>
"","","String","","SOURCE_GETTING","239409","Msisdn",""<endrec>
"","","String","","SOURCE_GETTING","239410","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239411","LastName",""<endrec>
"","","String","","SOURCE_GETTING","239412","Birthday",""<endrec>
"","","String","","SOURCE_GETTING","239415","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239416","LastName",""<endrec>
"","","String","","SOURCE_GETTING","239417","Birthday",""<endrec>
"","","String","","SOURCE_GETTING","239449","Birthday",""<endrec>
"","","String","","SOURCE_GETTING","239476","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","239477","Result.ResultParameters.AccountName",""<endrec>
"","","String","","SOURCE_GETTING","239481","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","239482","Result.ResultParameters.AccountName",""<endrec>
"","","String","","SOURCE_GETTING","239486","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","239487","Result.ResultParameters.AccountName",""<endrec>
"","","String","<getting source=""Result.ResultParameters.IdentitySavingPlanList.IdentitySavingPlan"" datatype=""List""><item name=""IdentityType"" source=""IdentityType""/><item name=""IdentityID"" source=""IdentityID""/><item name=""AccountTypeID"" source=""AccountTypeID""/><item name=""AccountNo"" source=""AccountNo""/><item name=""PlanCode"" source=""PlanCode""/><item name=""PlanName"" source=""PlanName""/><item name=""SubscribeOrderID"" source=""SubscribeOrderID""/><item name=""SubscribeTime"" source=""SubscribeTime""/></getting>","LIST_GETTING","239531","",""<endrec>
"","","String","<getting source=""Result.ResultParameters.IdentitySavingPlanList.IdentitySavingPlan"" datatype=""List""><item name=""IdentityType"" source=""IdentityType""/><item name=""IdentityID"" source=""IdentityID""/><item name=""AccountTypeID"" source=""AccountTypeID""/><item name=""AccountNo"" source=""AccountNo""/><item name=""PlanCode"" source=""PlanCode""/><item name=""PlanName"" source=""PlanName""/><item name=""SubscribeOrderID"" source=""SubscribeOrderID""/><item name=""SubscribeTime"" source=""SubscribeTime""/></getting>","LIST_GETTING","239532","",""<endrec>
"","","String","","SOURCE_GETTING","239581","ResponseCode",""<endrec>
"","","String","","SOURCE_GETTING","239582","ResponseDesc",""<endrec>
"","","String","","SOURCE_GETTING","239587","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239588","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239589","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239591","LastName",""<endrec>
"","","String","","SOURCE_GETTING","239592","Birthday",""<endrec>
"","","String","","SOURCE_GETTING","239593","Birthday",""<endrec>
"","","String","","SOURCE_GETTING","239597","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239708","Msisdn",""<endrec>
"","","String","","SOURCE_GETTING","239709","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239710","LastName",""<endrec>
"","","String","","SOURCE_GETTING","239711","Birthday",""<endrec>
"","","String","","SOURCE_GETTING","239712","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239713","LastName",""<endrec>
"","","String","","SOURCE_GETTING","239714","Birthday",""<endrec>
"","","String","","SOURCE_GETTING","239715","Birthday",""<endrec>
"","","String","","SOURCE_GETTING","239716","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239718","Msisdn",""<endrec>
"","","String","","SOURCE_GETTING","239719","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239720","LastName",""<endrec>
"","","String","","SOURCE_GETTING","239721","Birthday",""<endrec>
"","","String","","SOURCE_GETTING","239722","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239723","LastName",""<endrec>
"","","String","","SOURCE_GETTING","239724","Birthday",""<endrec>
"","","String","","SOURCE_GETTING","239725","Birthday",""<endrec>
"","","String","","SOURCE_GETTING","239726","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239728","Msisdn",""<endrec>
"","","String","","SOURCE_GETTING","239729","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239730","LastName",""<endrec>
"","","String","","SOURCE_GETTING","239731","Birthday",""<endrec>
"","","String","","SOURCE_GETTING","239732","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239733","LastName",""<endrec>
"","","String","","SOURCE_GETTING","239734","Birthday",""<endrec>
"","","String","","SOURCE_GETTING","239735","Birthday",""<endrec>
"","","String","","SOURCE_GETTING","239736","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239756","Msisdn",""<endrec>
"","","String","","SOURCE_GETTING","239757","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239758","LastName",""<endrec>
"","","String","","SOURCE_GETTING","239759","Birthday",""<endrec>
"","","String","","SOURCE_GETTING","239760","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239761","LastName",""<endrec>
"","","String","","SOURCE_GETTING","239762","Birthday",""<endrec>
"","","String","","SOURCE_GETTING","239763","Birthday",""<endrec>
"","","String","","SOURCE_GETTING","239764","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239766","Msisdn",""<endrec>
"","","String","","SOURCE_GETTING","239767","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239768","LastName",""<endrec>
"","","String","","SOURCE_GETTING","239769","Birthday",""<endrec>
"","","String","","SOURCE_GETTING","239770","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239771","LastName",""<endrec>
"","","String","","SOURCE_GETTING","239772","Birthday",""<endrec>
"","","String","","SOURCE_GETTING","239773","Birthday",""<endrec>
"","","String","","SOURCE_GETTING","239774","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239776","Msisdn",""<endrec>
"","","String","","SOURCE_GETTING","239777","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239778","LastName",""<endrec>
"","","String","","SOURCE_GETTING","239779","Birthday",""<endrec>
"","","String","","SOURCE_GETTING","239780","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239781","LastName",""<endrec>
"","","String","","SOURCE_GETTING","239782","Birthday",""<endrec>
"","","String","","SOURCE_GETTING","239783","Birthday",""<endrec>
"","","String","","SOURCE_GETTING","239784","FirstName",""<endrec>
"","","String","","SOURCE_GETTING","239918","ConsumerOrgShortCode",""<endrec>
"","","String","","SOURCE_GETTING","240047","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","<getting source=""Result.ResultParameters.AccountBalanceList.AccountBalance"" datatype=""List""> <item name=""AccountHolderID"" source=""AccountHolderID""/> <item name=""AccountHolderPublicName"" source=""AccountHolderPublicName"" default=""NoMatch""/> <item name=""AccountTypeName"" source=""AccountTypeName"" default=""NoMatch""/> <item name=""AccountTypeAlias"" source=""AccountTypeAlias"" default=""NoMatch""/> <item name=""AccountNo"" source=""AccountNo"" default=""NotProvided""/> <item name=""AccountName"" source=""AccountName""/> <item name=""DefaultFlag"" source=""DefaultFlag""/> <item name=""AccountStatus"" source=""AccountStatus"" default=""Null""/> <item name=""Currency"" source=""Currency""/> <item name=""AvailableBalance"" source=""AvailableBalance""  default=""NotAvailable""/> <item name=""ReservedBalance"" source=""ReservedBalance""  default=""NotAvailable""/> <item name=""UnclearedBalance"" source=""UnclearedBalance""  default=""NotAvailable""/> <item name=""CurrentBalance"" source=""CurrentBalance""  default=""NotAvailable""/> </getting>","LIST_GETTING","240049","",""<endrec>
"","","String","","SOURCE_GETTING","240053","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","<getting source=""Result.ResultParameters.AccountBalanceList.AccountBalance"" datatype=""List""> <item name=""AccountHolderID"" source=""AccountHolderID""/> <item name=""AccountHolderPublicName"" source=""AccountHolderPublicName"" default=""NoMatch""/> <item name=""AccountTypeName"" source=""AccountTypeName"" default=""NoMatch""/> <item name=""AccountTypeAlias"" source=""AccountTypeAlias"" default=""NoMatch""/> <item name=""AccountNo"" source=""AccountNo"" default=""NotProvided""/> <item name=""AccountName"" source=""AccountName""/> <item name=""DefaultFlag"" source=""DefaultFlag""/> <item name=""AccountStatus"" source=""AccountStatus"" default=""Null""/> <item name=""Currency"" source=""Currency""/> <item name=""AvailableBalance"" source=""AvailableBalance""  default=""NotAvailable""/> <item name=""ReservedBalance"" source=""ReservedBalance""  default=""NotAvailable""/> <item name=""UnclearedBalance"" source=""UnclearedBalance""  default=""NotAvailable""/> <item name=""CurrentBalance"" source=""CurrentBalance""  default=""NotAvailable""/> </getting>","LIST_GETTING","240055","",""<endrec>
"","","String","","SOURCE_GETTING","240059","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","<getting source=""Result.ResultParameters.AccountBalanceList.AccountBalance"" datatype=""List""> <item name=""AccountHolderID"" source=""AccountHolderID""/> <item name=""AccountHolderPublicName"" source=""AccountHolderPublicName"" default=""NoMatch""/> <item name=""AccountTypeName"" source=""AccountTypeName"" default=""NoMatch""/> <item name=""AccountTypeAlias"" source=""AccountTypeAlias"" default=""NoMatch""/> <item name=""AccountNo"" source=""AccountNo"" default=""NotProvided""/> <item name=""AccountName"" source=""AccountName""/> <item name=""DefaultFlag"" source=""DefaultFlag""/> <item name=""AccountStatus"" source=""AccountStatus"" default=""Null""/> <item name=""Currency"" source=""Currency""/> <item name=""AvailableBalance"" source=""AvailableBalance""  default=""NotAvailable""/> <item name=""ReservedBalance"" source=""ReservedBalance""  default=""NotAvailable""/> <item name=""UnclearedBalance"" source=""UnclearedBalance""  default=""NotAvailable""/> <item name=""CurrentBalance"" source=""CurrentBalance""  default=""NotAvailable""/> </getting>","LIST_GETTING","240071","",""<endrec>
"","","String","","SOURCE_GETTING","240075","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","<getting source=""Result.ResultParameters.AccountBalanceList.AccountBalance"" datatype=""List""> <item name=""AccountHolderID"" source=""AccountHolderID""/> <item name=""AccountHolderPublicName"" source=""AccountHolderPublicName"" default=""NoMatch""/> <item name=""AccountTypeName"" source=""AccountTypeName"" default=""NoMatch""/> <item name=""AccountTypeAlias"" source=""AccountTypeAlias"" default=""NoMatch""/> <item name=""AccountNo"" source=""AccountNo"" default=""NotProvided""/> <item name=""AccountName"" source=""AccountName""/> <item name=""DefaultFlag"" source=""DefaultFlag""/> <item name=""AccountStatus"" source=""AccountStatus"" default=""Null""/> <item name=""Currency"" source=""Currency""/> <item name=""AvailableBalance"" source=""AvailableBalance""  default=""NotAvailable""/> <item name=""ReservedBalance"" source=""ReservedBalance""  default=""NotAvailable""/> <item name=""UnclearedBalance"" source=""UnclearedBalance""  default=""NotAvailable""/> <item name=""CurrentBalance"" source=""CurrentBalance""  default=""NotAvailable""/> </getting>","LIST_GETTING","240077","",""<endrec>
"","","String","","SOURCE_GETTING","240081","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","","<getting source=""Result.ResultParameters.MiniStatementList.MiniStatement"" datatype=""List""> <item name=""ReceiptNumber"" source=""ReceiptNumber""/> <item name=""AccountNo"" source=""AccountNo""/> <item name=""AccountName"" source=""AccountName""/> <item name=""BalanceAmount"" source=""PrincipleAmount""/> <item name=""CurrentBalance"" source=""CurrentBalance""/> <item name=""Details"" source=""Details""/> <item name=""CompletionTime"" source=""TransDate""/> </getting>","LIST_GETTING","240083","",""<endrec>
"","","String","","SOURCE_GETTING","240084","Result.ResultParameters.AccountStatementListData.NbrOfReturned",""<endrec>
"","","String","","SOURCE_GETTING","240085","Result.ResultParameters.AccountStatementListData.NbrOfTotal",""<endrec>
"","","String","","SOURCE_GETTING","240089","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","","<getting source=""Result.ResultParameters.MiniStatementList.MiniStatement"" datatype=""List""> <item name=""ReceiptNumber"" source=""ReceiptNumber""/> <item name=""AccountNo"" source=""AccountNo""/> <item name=""AccountName"" source=""AccountName""/> <item name=""BalanceAmount"" source=""PrincipleAmount""/> <item name=""CurrentBalance"" source=""CurrentBalance""/> <item name=""Details"" source=""Details""/> <item name=""CompletionTime"" source=""TransDate""/> </getting>","LIST_GETTING","240091","",""<endrec>
