CHANNELS,LOAD_DATA_TS,REASON_TYPE_UNIQUE_ID,TEMPLATE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 <endrec>
"API|SYSTEM|WEB","","937197559","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937197560","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937197662","AirTime"<endrec>
"API|SYSTEM|WEB","","937197663","AirTime"<endrec>
"API|SYSTEM|WEB","","937197679","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937197681","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937197685","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937197688","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937197689","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937197697","OrganizationRevenueSettlement"<endrec>
"API|SYSTEM|WEB","","937197699","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937197706","OrganizationRevenueSettlement"<endrec>
"API|SYSTEM|WEB","","937197708","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937197712","OrganizationRevenueSettlement"<endrec>
"API|SYSTEM|WEB","","937197716","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937197718","OrganizationRevenueSettlement"<endrec>
"API|SYSTEM|WEB","","937197721","FinanceDeposit"<endrec>
"API|SYSTEM|WEB","","937197726","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937197729","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937197732","AirTime"<endrec>
"API|SYSTEM|WEB","","937197733","AirTime"<endrec>
"API|SYSTEM|WEB","","937197734","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937197743","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937197750","OrganizationRevenueSettlement"<endrec>
"API|SYSTEM|WEB","","937197762","FinanceDeposit"<endrec>
"API|SYSTEM|WEB","","937197764","AirTime"<endrec>
"API|SYSTEM|WEB","","937197770","OrganizationRevenueSettlement"<endrec>
"API|SYSTEM|WEB","","937197791","OrganizationRevenueSettlement"<endrec>
"API|SYSTEM|WEB","","937197793","OrganizationRevenueSettlement"<endrec>
"API|SYSTEM|WEB","","937197814","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937197822","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937197825","OrganizationRevenueSettlement"<endrec>
"API|SYSTEM|WEB","","937197832","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937197835","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937198609","AirTime"<endrec>
"API|SYSTEM|WEB","","937198610","AirTime"<endrec>
"API|SYSTEM|WEB","","937198611","AirTime"<endrec>
"API|SYSTEM|WEB","","937198612","AirTime"<endrec>
"API|SYSTEM|WEB","","937200532","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937200534","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937200536","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937200537","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937205531","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937205556","Voucher Issuing To Others"<endrec>
"API|SYSTEM|WEB","","937205557","Voucher Issuing To Others"<endrec>
"API|SYSTEM|WEB","","937205654","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937208571","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937210578","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937210579","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937210665","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937213579","AirTime"<endrec>
"API|SYSTEM|WEB","","937214559","AirTime"<endrec>
"API|SYSTEM|WEB","","937214582","AirTime"<endrec>
"API|SYSTEM|WEB","","937214660","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937214666","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937214667","AirTime"<endrec>
"API|SYSTEM|WEB","","937215542","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937215661","AirTime"<endrec>
"API|SYSTEM|WEB","","937215666","AirTime"<endrec>
"API|SYSTEM|WEB","","937216579","AirTime"<endrec>
"API|SYSTEM|WEB","","937216582","AirTime"<endrec>
"API|SYSTEM|WEB","","937216653","AirTime"<endrec>
"API|SYSTEM|WEB","","937217656","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937217688","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937218714","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937218739","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937218768","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937218812","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937218951","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937219019","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937219026","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937219165","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937219166","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937219169","BulkVoucherIssuing"<endrec>
"API|SYSTEM|WEB","","937219171","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937219187","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937219188","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937219192","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937219328","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937219374","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937219378","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937219419","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937219437","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937219440","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937219442","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937220603","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937220604","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937220606","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937220613","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937220614","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937220625","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937220731","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937220733","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937220740","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937220742","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937227558","Direct Debit Transfer"<endrec>
"API|SYSTEM|WEB","","937227559","Direct Debit Transfer"<endrec>
"API|SYSTEM|WEB","","937227560","Direct Debit Transfer"<endrec>
"API|SYSTEM|WEB","","937227582","Direct Debit Transfer"<endrec>
"API|SYSTEM|WEB","","937227583","Direct Debit Transfer"<endrec>
"API|SYSTEM|WEB","","937227606","Direct Debit Transfer"<endrec>
"API|SYSTEM|WEB","","937227607","Direct Debit Transfer"<endrec>
"API|SYSTEM|WEB","","937227608","Direct Debit Transfer"<endrec>
"API|SYSTEM|WEB","","937227609","Direct Debit Transfer"<endrec>
"API|SYSTEM|WEB","","937227612","Direct Debit Transfer"<endrec>
"API|SYSTEM|WEB","","937227613","Direct Debit Transfer"<endrec>
"API|SYSTEM|WEB","","937228540","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937228541","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937229554","Direct Debit Transfer"<endrec>
"API|SYSTEM|WEB","","937229555","Direct Debit Transfer"<endrec>
"API|SYSTEM|WEB","","937229557","Direct Debit Transfer"<endrec>
"API|SYSTEM|WEB","","937229558","Direct Debit Transfer"<endrec>
"API|SYSTEM|WEB","","937229559","Direct Debit Transfer"<endrec>
"API|SYSTEM|WEB","","937229560","Direct Debit Transfer"<endrec>
"API|SYSTEM|WEB","","937229561","Direct Debit Transfer"<endrec>
"API|SYSTEM|WEB","","937229562","Direct Debit Transfer"<endrec>
"API|SYSTEM|WEB","","937229563","Direct Debit Transfer"<endrec>
"API|SYSTEM|WEB","","937229641","Two Part Payment Confirm"<endrec>
"API|SYSTEM|WEB","","937229642","Two Part Payment Confirm"<endrec>
"API|SYSTEM|WEB","","937230664","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937232581","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937232617","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937244690","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937244692","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937251696","Off-net Bulk B2C Payment"<endrec>
"API|SYSTEM|WEB","","937253713","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937253714","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937254837","AirTime"<endrec>
"API|SYSTEM|WEB","","937276830","AirTime"<endrec>
"API|SYSTEM|WEB","","937279893","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937287836","AirTime"<endrec>
"API|SYSTEM|WEB","","937287837","AirTime"<endrec>
"API|SYSTEM|WEB","","937287838","AirTime"<endrec>
"API|SYSTEM|WEB","","937287839","AirTime"<endrec>
"API|SYSTEM|WEB","","937287858","AirTime"<endrec>
"API|SYSTEM|WEB","","937287867","AirTime"<endrec>
"API|SYSTEM|WEB","","937290848","BulkVoucherIssuing"<endrec>
"API|SYSTEM|WEB","","937297820","BulkVoucherIssuing"<endrec>
"API|SYSTEM|WEB","","937297842","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937298840","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937299818","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937299819","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937309863","Two Part Direct Transfer"<endrec>
"API|SYSTEM|WEB","","937309864","Two Part Direct Transfer"<endrec>
"API|SYSTEM|WEB","","937311856","Two Part Direct Transfer"<endrec>
"API|SYSTEM|WEB","","937311858","Two Part Direct Transfer"<endrec>
"API|SYSTEM|WEB","","937317874","ReverseTransactionCheckDebitOrCredit"<endrec>
"API|SYSTEM|WEB","","937317875","ReverseTransactionCheckDebitOrCredit"<endrec>
"API|SYSTEM|WEB","","937330938","Two Part Direct Transfer"<endrec>
"API|SYSTEM|WEB","","937334881","Two Part Direct Transfer"<endrec>
"API|SYSTEM|WEB","","937338883","OrganizationRevenueSettlement"<endrec>
"API|SYSTEM|WEB","","937340931","Two Part Direct Transfer"<endrec>
"API|SYSTEM|WEB","","937352029","Two Part Direct Transfer"<endrec>
"API|SYSTEM|WEB","","937352038","Two Part Direct Transfer"<endrec>
"API|SYSTEM|WEB","","937353955","BulkVoucherIssuing"<endrec>
"API|SYSTEM|WEB","","937356927","BulkVoucherIssuing"<endrec>
"API|SYSTEM|WEB","","937359024","Two Part Direct Transfer"<endrec>
"API|SYSTEM|WEB","","937359025","Two Part Direct Transfer"<endrec>
"API|SYSTEM|WEB","","937365160","ReverseTransactionCheckDebitOrCredit"<endrec>
"API|SYSTEM|WEB","","937365164","ReverseTransactionCheckDebitOrCredit"<endrec>
"API|SYSTEM|WEB","","937381551","OrganizationRevenueSettlement"<endrec>
"API|SYSTEM|WEB","","937389581","AirTime"<endrec>
"API|SYSTEM|WEB","","937391584","OrganizationRevenueSettlement"<endrec>
"API|SYSTEM|WEB","","937392625","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937392629","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937392746","Direct Debit Transfer"<endrec>
"API|SYSTEM|WEB","","937404966","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937404990","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937407012","ReverseTransactionCheckDebitOrCredit"<endrec>
"API|SYSTEM|WEB","","937415248","Two Part Payment Confirm"<endrec>
"API|SYSTEM|WEB","","937415261","Two Part Direct Transfer"<endrec>
"API|SYSTEM|WEB","","937419069","AirTime"<endrec>
"API|SYSTEM|WEB","","937419070","AirTime"<endrec>
"API|SYSTEM|WEB","","937423160","Transfer"<endrec>
"API|SYSTEM|WEB","","937423163","VoucherIssuing"<endrec>
"API|SYSTEM|WEB","","937423177","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937425161","ReverseTransactionCheckDebitOrCredit"<endrec>
"API|SYSTEM|WEB","","937428182","Off-net Bulk B2C Payment"<endrec>
"API|SYSTEM|WEB","","937428186","Off-net Bulk B2C Payment"<endrec>
"API|SYSTEM|WEB","","937428189","Off-net Bulk B2C Payment"<endrec>
"API|SYSTEM|WEB","","937428194","Off-net Bulk B2C Payment"<endrec>
"API|SYSTEM|WEB","","937432200","ReverseWithdrawFinance"<endrec>
"API|SYSTEM|WEB","","937433160","ReverseWithdrawFinance"<endrec>
"API|SYSTEM|WEB","","937436158","Transfer"<endrec>
"API|SYSTEM|WEB","","937451289","Off-net Bulk B2C Payment"<endrec>
"API|SYSTEM|WEB","","937455319","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937455321","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937459368","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937459375","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937459393","OrganizationRevenueSettlement"<endrec>
"API|SYSTEM|WEB","","937460341","ReverseTransactionCheckDebitOrCredit"<endrec>
"API|SYSTEM|WEB","","937461328","ReverseTransactionCheckDebitOrCredit"<endrec>
"API|SYSTEM|WEB","","937461329","ReverseTransactionCheckDebitOrCredit"<endrec>
"API|SYSTEM|WEB","","937461331","ReverseTransactionCheckDebitOrCredit"<endrec>
"API|SYSTEM|WEB","","937461341","ReverseTransactionCheckDebitOrCredit"<endrec>
"API|SYSTEM|WEB","","937461343","ReverseTransactionCheckDebitOrCredit"<endrec>
"API|SYSTEM|WEB","","937461481","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937461483","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937461502","AirTime"<endrec>
"API|SYSTEM|WEB","","937461503","AirTime"<endrec>
"API|SYSTEM|WEB","","937462353","AirTime"<endrec>
"API|SYSTEM|WEB","","937462358","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937462416","Transfer"<endrec>
"API|SYSTEM|WEB","","937462417","Transfer"<endrec>
"API|SYSTEM|WEB","","937462418","Transfer"<endrec>
"API|SYSTEM|WEB","","937462419","Transfer"<endrec>
"API|SYSTEM|WEB","","937462420","Transfer"<endrec>
"API|SYSTEM|WEB","","937462497","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937462501","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937462502","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937462504","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937462509","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937462588","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937466585","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937466586","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937466610","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937466615","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937466617","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937467720","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937468599","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937468600","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937470569","ReverseTransactionCheckDebitOrCredit"<endrec>
"API|SYSTEM|WEB","","937470576","ReverseTransactionCheckDebitOrCredit"<endrec>
"API|SYSTEM|WEB","","937470579","ReverseTransactionCheckDebitOrCredit"<endrec>
"API|SYSTEM|WEB","","937470681","FinanceDeposit"<endrec>
"API|SYSTEM|WEB","","937470695","FinanceDeposit"<endrec>
"API|SYSTEM|WEB","","937470743","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937470748","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937470760","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937470762","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937470785","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937470805","BankToCPSOffline"<endrec>
"API|SYSTEM|WEB","","937470807","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937470848","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937470852","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937483569","Two Part Direct Transfer"<endrec>
"API|SYSTEM|WEB","","937486643","ReverseTransactionCheckDebitOrCredit"<endrec>
"API|SYSTEM|WEB","","937486668","ReverseTransactionCheckDebitOrCredit"<endrec>
"API|SYSTEM|WEB","","937487591","DirectTransfer"<endrec>
"API|SYSTEM|WEB","","937487631","CPSToBankOffline"<endrec>
"API|SYSTEM|WEB","","937487641","CPSToBankOffline"<endrec>
"API|SYSTEM|WEB","","937487656","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937487659","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937487662","ReverseTransaction"<endrec>
"API|SYSTEM|WEB","","937489603","CPSToBankOffline"<endrec>
"API|SYSTEM|WEB","","937489604","CPSToBankOffline"<endrec>
