EXPRESSION_REC_ID,FUNC_ID,LEFT_RIGHT_FUNC,PARA_ID,PARA_INDEX,PARA_VALUE,PARA_VALUE_TYPE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 <endrec>
"2024","3","1","100086483","2","Debit.RegisteredDate","2"<endrec>
"2030","40865","1","100086484","1","Transaction.Context","2"<endrec>
"2030","40865","1","100086485","2","Debit.IdentityType","2"<endrec>
"2030","40865","1","100086486","3","Defect5351","0"<endrec>
"2030","40865","1","100086487","4","0","0"<endrec>
"2031","40865","1","100086488","1","Transaction.Context","2"<endrec>
"2031","40865","1","100086489","2","Debit.IdentityType","2"<endrec>
"2031","40865","1","100086490","3","Defect5351","0"<endrec>
"2031","40865","1","100086491","4","0","0"<endrec>
"2048","40865","1","100086582","1","Transaction.Context","2"<endrec>
"2048","40865","1","100086583","2","Debit.IdentityType","2"<endrec>
"2048","40865","1","100086584","3","Defect5351","0"<endrec>
"2048","40865","1","100086585","4","0","0"<endrec>
"2049","40865","1","100086586","1","Transaction.Context","2"<endrec>
"2049","40865","1","100086587","2","Debit.IdentityType","2"<endrec>
"2049","40865","1","100086588","3","Defect5351","0"<endrec>
"2049","40865","1","100086589","4","0","0"<endrec>
"2058","40865","1","100086682","1","Transaction.Context","2"<endrec>
"2058","40865","1","100086683","2","2","0"<endrec>
"2058","40865","1","100086684","3","B2C_Org1","0"<endrec>
"2058","40865","1","100086685","4","0","0"<endrec>
"2059","40865","1","100086686","1","Transaction.Context","2"<endrec>
"2059","40865","1","100086687","2","2","0"<endrec>
"2059","40865","1","100086688","3","B2C_org1","0"<endrec>
"2059","40865","1","100086689","4","0","0"<endrec>
"2060","40865","1","100086690","1","Transaction.Context","2"<endrec>
"2060","40865","1","100086691","2","2","0"<endrec>
"2060","40865","1","100086692","3","B2C_org1","0"<endrec>
"2060","40865","1","100086693","4","0","0"<endrec>
"2061","40865","1","100086694","1","Transaction.Context","2"<endrec>
"2061","40865","1","100086695","2","2","0"<endrec>
"2061","40865","1","100086696","3","B2C_org1","0"<endrec>
"2061","40865","1","100086697","4","0","0"<endrec>
"2088","3","1","100086782","1","Transaction.InitiatedTime","2"<endrec>
"2088","3","1","100086783","2","Debit.RegisteredDate","2"<endrec>
"2103","3","1","100086784","1","Transaction.InitiatedTime","2"<endrec>
"2103","3","1","100086785","2","Debit.RegisteredDate","2"<endrec>
"2109","40865","1","100086786","1","Transaction.Context","2"<endrec>
"2109","40865","1","100086787","2","2","0"<endrec>
"2109","40865","1","100086788","3","B2C_org1","0"<endrec>
"2109","40865","1","100086789","4","0","0"<endrec>
"2189","40865","1","100086882","1","Transaction.Context","2"<endrec>
"2189","40865","1","100086883","2","2","0"<endrec>
"2189","40865","1","100086884","3","B2C_org1","0"<endrec>
"2189","40865","1","100086885","4","0","0"<endrec>
"2190","40865","1","100086886","1","Transaction.Context","2"<endrec>
"2190","40865","1","100086887","2","2","0"<endrec>
"2190","40865","1","100086888","3","B2C_org1","0"<endrec>
"2190","40865","1","100086889","4","0","0"<endrec>
"2191","40865","1","100086890","1","Transaction.Context","2"<endrec>
"2191","40865","1","100086891","2","2","0"<endrec>
"2191","40865","1","100086892","3","B2C_org1","0"<endrec>
"2191","40865","1","100086893","4","0","0"<endrec>
"2194","40865","1","100086894","1","Transaction.Context","2"<endrec>
"2194","40865","1","100086895","2","2","0"<endrec>
"2194","40865","1","100086896","3","Aux_conut","0"<endrec>
"2194","40865","1","100086897","4","0","0"<endrec>
"2200","40865","1","100086898","1","Transaction.Context","2"<endrec>
"2200","40865","1","100086899","2","2","0"<endrec>
"2200","40865","1","100086900","3","Aux_conut","0"<endrec>
"2200","40865","1","100086901","4","0","0"<endrec>
"2205","40865","1","100086902","1","Transaction.Context","2"<endrec>
"2205","40865","1","100086903","2","2","0"<endrec>
"2205","40865","1","100086904","3","Aux_conut","0"<endrec>
"2205","40865","1","100086905","4","0","0"<endrec>
"2221","40865","1","100086982","1","Transaction.Context","2"<endrec>
"2221","40865","1","100086983","2","2","0"<endrec>
"2221","40865","1","100086984","3","Aux_conut","0"<endrec>
"2221","40865","1","100086985","4","0","0"<endrec>
"2225","40865","1","100086986","1","Transaction.Context","2"<endrec>
"2225","40865","1","100086987","2","2","0"<endrec>
"2225","40865","1","100086988","3","Aux_conut","0"<endrec>
"2225","40865","1","100086989","4","0","0"<endrec>
"2230","40865","1","100086990","1","Transaction.Context","2"<endrec>
"2230","40865","1","100086991","2","2","0"<endrec>
"2230","40865","1","100086992","3","Accumulator_Amount","0"<endrec>
"2230","40865","1","100086993","4","0","0"<endrec>
"2233","40865","1","100086994","1","Transaction.Context","2"<endrec>
"2233","40865","1","100086995","2","2","0"<endrec>
"2233","40865","1","100086996","3","Accumulator_Amount","0"<endrec>
"2233","40865","1","100086997","4","0","0"<endrec>
"2243","40865","1","100087082","1","Transaction.Context","2"<endrec>
"2243","40865","1","100087083","2","2","0"<endrec>
"2243","40865","1","100087084","3","B2C_org1","0"<endrec>
"2243","40865","1","100087085","4","0","0"<endrec>
"2244","40865","1","100087086","1","Transaction.Context","2"<endrec>
"2244","40865","1","100087087","2","Debit.IdentityType","2"<endrec>
"2244","40865","1","100087088","3","B2C_org1","0"<endrec>
"2244","40865","1","100087089","4","0","0"<endrec>
"2245","40865","1","100087090","1","Transaction.Context","2"<endrec>
"2245","40865","1","100087091","2","2","0"<endrec>
"2245","40865","1","100087092","3","B2C_org1","0"<endrec>
"2245","40865","1","100087093","4","0","0"<endrec>
"2256","3","1","100087182","1","Transaction.InitiatedTime","2"<endrec>
"2256","3","1","100087183","2","Debit.RegisteredDate","2"<endrec>
"2262","3","1","100087184","1","Transaction.InitiatedTime","2"<endrec>
"2262","3","1","100087185","2","Debit.RegisteredDate","2"<endrec>
"2323","40865","1","100087282","1","Transaction.Context","2"<endrec>
"2323","40865","1","100087283","2","2","0"<endrec>
"2323","40865","1","100087284","3","B2C_org1","0"<endrec>
"2323","40865","1","100087285","4","0","0"<endrec>
"2324","40865","1","100087286","1","Transaction.Context","2"<endrec>
"2324","40865","1","100087287","2","2","0"<endrec>
"2324","40865","1","100087288","3","B2C_org1","0"<endrec>
"2324","40865","1","100087289","4","0","0"<endrec>
"2325","40865","1","100087290","1","Action.Context","2"<endrec>
"2325","40865","1","100087291","2","2","0"<endrec>
"2325","40865","1","100087292","3","Acc_5351","0"<endrec>
"2325","40865","1","100087293","4","0","0"<endrec>
"2329","40865","1","100087294","1","Transaction.Context","2"<endrec>
"2329","40865","1","100087295","2","2","0"<endrec>
"2329","40865","1","100087296","3","Accumulator_Amount","0"<endrec>
"2329","40865","1","100087297","4","0","0"<endrec>
"2352","40865","1","100087382","1","Transaction.Context","2"<endrec>
"2352","40865","1","100087383","2","2","0"<endrec>
"2352","40865","1","100087384","3","B2C_org1","0"<endrec>
"2352","40865","1","100087385","4","0","0"<endrec>
"2355","40865","1","100087386","1","Transaction.Context","2"<endrec>
"2355","40865","1","100087387","2","2","0"<endrec>
"2355","40865","1","100087388","3","Accumulator_Amount","0"<endrec>
"2355","40865","1","100087389","4","0","0"<endrec>
"2364","40865","1","100087482","1","Transaction.Context","2"<endrec>
"2364","40865","1","100087483","2","2","0"<endrec>
"2364","40865","1","100087484","3","Accumulator_Amount","0"<endrec>
"2364","40865","1","100087485","4","0","0"<endrec>
"2367","40865","1","100087486","1","Transaction.Context","2"<endrec>
"2367","40865","1","100087487","2","2","0"<endrec>
"2367","40865","1","100087488","3","Accumulator_Amount","0"<endrec>
"2367","40865","1","100087489","4","0","0"<endrec>
"2368","40865","1","100087490","1","Action.Context","2"<endrec>
"2368","40865","1","100087491","2","2","0"<endrec>
"2368","40865","1","100087492","3","Acc_5351","0"<endrec>
"2368","40865","1","100087493","4","0","0"<endrec>
"2370","3","1","100087494","1","Transaction.InitiatedTime","2"<endrec>
"2370","3","1","100087495","2","Debit.RegisteredDate","2"<endrec>
"2382","40865","1","100087582","1","Transaction.Context","2"<endrec>
"2382","40865","1","100087583","2","2","0"<endrec>
"2382","40865","1","100087584","3","B2C_org1","0"<endrec>
"2382","40865","1","100087585","4","0","0"<endrec>
"2405","40865","1","100087682","1","Action.Context","2"<endrec>
"2405","40865","1","100087683","2","2","0"<endrec>
"2405","40865","1","100087684","3","Acc_5351","0"<endrec>
"2405","40865","1","100087685","4","0","0"<endrec>
"2459","40865","1","100087782","1","Transaction.Context","2"<endrec>
"2459","40865","1","100087783","2","2","0"<endrec>
"2459","40865","1","100087784","3","Send_money_AUX","0"<endrec>
"2459","40865","1","100087785","4","0","0"<endrec>
"2462","40865","1","100087786","1","Transaction.Context","2"<endrec>
"2462","40865","1","100087787","2","2","0"<endrec>
"2462","40865","1","100087788","3","Send_money_AUX","0"<endrec>
"2462","40865","1","100087789","4","0","0"<endrec>
"2465","40865","1","100087790","1","Transaction.Context","2"<endrec>
"2465","40865","1","100087791","2","2","0"<endrec>
"2465","40865","1","100087792","3","Send_money_AUX","0"<endrec>
"2465","40865","1","100087793","4","0","0"<endrec>
"2468","40865","1","100087794","1","Transaction.Context","2"<endrec>
"2468","40865","1","100087795","2","2","0"<endrec>
"2468","40865","1","100087796","3","Send_money_AUX","0"<endrec>
"2468","40865","1","100087797","4","0","0"<endrec>
"2477","40865","1","100087882","1","Transaction.Context","2"<endrec>
"2477","40865","1","100087883","2","2","0"<endrec>
"2477","40865","1","100087884","3","B2C_org1","0"<endrec>
"2477","40865","1","100087885","4","0","0"<endrec>
"2489","40865","1","100087982","1","Transaction.Context","2"<endrec>
"2489","40865","1","100087983","2","2","0"<endrec>
"2489","40865","1","100087984","3","Aux_count","0"<endrec>
"2489","40865","1","100087985","4","0","0"<endrec>
"2492","40865","1","100087986","1","Transaction.Context","2"<endrec>
"2492","40865","1","100087987","2","2","0"<endrec>
"2492","40865","1","100087988","3","Aux_count","0"<endrec>
"2492","40865","1","100087989","4","0","0"<endrec>
"2495","40865","1","100087990","1","Transaction.Context","2"<endrec>
"2495","40865","1","100087991","2","2","0"<endrec>
"2495","40865","1","100087992","3","Aux_count","0"<endrec>
"2495","40865","1","100087993","4","0","0"<endrec>
"2497","3","1","100087994","1","Transaction.InitiatedTime","2"<endrec>
"2497","3","1","100087995","2","Debit.RegisteredDate","2"<endrec>
"2505","40865","1","100087996","1","Transaction.Context","2"<endrec>
"2505","40865","1","100087997","2","2","0"<endrec>
"2505","40865","1","100087998","3","Send_money_AUX","0"<endrec>
"2505","40865","1","100087999","4","0","0"<endrec>
"2508","40865","1","100088000","1","Transaction.Context","2"<endrec>
"2508","40865","1","100088001","2","2","0"<endrec>
"2508","40865","1","100088002","3","Send_money_AUX","0"<endrec>
"2508","40865","1","100088003","4","0","0"<endrec>
"2527","41135","1","100088082","1","Debit.ActiveDate","2"<endrec>
"2527","41135","1","100088083","2","Transaction.InitiatedTime","2"<endrec>
"2572","40865","1","100088182","1","Transaction.Context","2"<endrec>
"2572","40865","1","100088183","2","2","0"<endrec>
"2572","40865","1","100088184","3","B2C_org1","0"<endrec>
"2572","40865","1","100088185","4","0","0"<endrec>
"2582","40865","1","100088186","1","Transaction.Context","2"<endrec>
"2582","40865","1","100088187","2","2","0"<endrec>
"2582","40865","1","100088188","3","B2C_org1","0"<endrec>
"2582","40865","1","100088189","4","0","0"<endrec>
"2679","40865","1","100088282","1","Transaction.Context","2"<endrec>
"2679","40865","1","100088283","2","2","0"<endrec>
"2679","40865","1","100088284","3","Aux_conut","0"<endrec>
"2679","40865","1","100088285","4","0","0"<endrec>
"2682","40865","1","100088286","1","Transaction.Context","2"<endrec>
"2682","40865","1","100088287","2","2","0"<endrec>
"2682","40865","1","100088288","3","Aux_conut","0"<endrec>
"2682","40865","1","100088289","4","0","0"<endrec>
"2685","40865","1","100088290","1","Transaction.Context","2"<endrec>
"2685","40865","1","100088291","2","2","0"<endrec>
"2685","40865","1","100088292","3","Aux_conut","0"<endrec>
"2685","40865","1","100088293","4","0","0"<endrec>
"2710","40865","1","100088382","1","Transaction.Context","2"<endrec>
"2710","40865","1","100088383","2","2","0"<endrec>
"2710","40865","1","100088384","3","Aux_conut","0"<endrec>
"2710","40865","1","100088385","4","0","0"<endrec>
"2713","40865","1","100088386","1","Transaction.Context","2"<endrec>
"2713","40865","1","100088387","2","2","0"<endrec>
"2713","40865","1","100088388","3","Aux_conut","0"<endrec>
"2713","40865","1","100088389","4","0","0"<endrec>
"2716","40865","1","100088390","1","Transaction.Context","2"<endrec>
"2716","40865","1","100088391","2","2","0"<endrec>
"2716","40865","1","100088392","3","Aux_test","0"<endrec>
"2716","40865","1","100088393","4","0","0"<endrec>
"2719","40865","1","100088394","1","Transaction.Context","2"<endrec>
"2719","40865","1","100088395","2","2","0"<endrec>
"2719","40865","1","100088396","3","Aux_test","0"<endrec>
"2719","40865","1","100088397","4","0","0"<endrec>
"2722","40865","1","100088398","1","Transaction.Context","2"<endrec>
"2722","40865","1","100088399","2","2","0"<endrec>
"2722","40865","1","100088400","3","Aux_test","0"<endrec>
"2722","40865","1","100088401","4","0","0"<endrec>
"2736","40865","1","100088402","1","Transaction.Context","2"<endrec>
"2736","40865","1","100088403","2","2","0"<endrec>
"2736","40865","1","100088404","3","Aux_test","0"<endrec>
"2736","40865","1","100088405","4","0","0"<endrec>
"2738","40865","1","100088406","1","Transaction.Context","2"<endrec>
"2738","40865","1","100088407","2","2","0"<endrec>
"2738","40865","1","100088408","3","Aux_test","0"<endrec>
"2738","40865","1","100088409","4","0","0"<endrec>
"2751","40865","1","100088410","1","Transaction.Context","2"<endrec>
"2751","40865","1","100088411","2","2","0"<endrec>
"2751","40865","1","100088412","3","AdcharaTest","0"<endrec>
"2751","40865","1","100088413","4","0","0"<endrec>
"2752","40865","1","100088414","1","Transaction.Context","2"<endrec>
"2752","40865","1","100088415","2","2","0"<endrec>
"2752","40865","1","100088416","3","AdcharaTest","0"<endrec>
"2752","40865","1","100088417","4","0","0"<endrec>
"2754","40865","1","100088418","1","Transaction.Context","2"<endrec>
"2754","40865","1","100088419","2","2","0"<endrec>
"2754","40865","1","100088420","3","Aux_test","0"<endrec>
"2754","40865","1","100088421","4","0","0"<endrec>
"2756","40865","1","100088422","1","Transaction.Context","2"<endrec>
"2756","40865","1","100088423","2","2","0"<endrec>
"2756","40865","1","100088424","3","Aux_test","0"<endrec>
"2756","40865","1","100088425","4","0","0"<endrec>
"2759","40865","1","100088426","1","Transaction.Context","2"<endrec>
"2759","40865","1","100088427","2","2","0"<endrec>
"2759","40865","1","100088428","3","Aux_test","0"<endrec>
"2759","40865","1","100088429","4","0","0"<endrec>
"2761","40865","1","100088430","1","Transaction.Context","2"<endrec>
"2761","40865","1","100088431","2","2","0"<endrec>
"2761","40865","1","100088432","3","Aux_test","0"<endrec>
"2761","40865","1","100088433","4","0","0"<endrec>
"2762","40865","1","100088434","1","Transaction.Context","2"<endrec>
"2762","40865","1","100088435","2","2","0"<endrec>
"2762","40865","1","100088436","3","Aux_test","0"<endrec>
